code,term
1001010J0DI,Flarin
1001010J0DIAAAA,Flarin 200mg capsules
1001010J0DJ,Ibular (Ennogen)
1001010J0DJAAAD,Ibular 200mg tablets
1001010J0DJABAE,Ibular 400mg tablets
1001010J0DK,Ibuprofen Plus Pain Relief
1001010J0DKAABR,Ibuprofen Twelve Plus Pain Relief 200mg/5ml oral suspension
1001010J0DKABBR,Ibuprofen Seven Plus Pain Relief 200mg/5ml oral suspension
1001010K0,Indometacin
1001010K0AA,Indometacin (Systemic)
1001010K0AAAAAA,Indometacin 25mg capsules
1001010K0AAABAB,Indometacin 50mg capsules
1001010K0AAACAC,Indometacin 25mg modified-release capsules
1001010K0AAADAD,Indometacin 75mg modified-release capsules
1001010K0AAAEAE,Indometacin 25mg/5ml oral suspension sugar free
1001010K0AAAFAF,Indometacin 100mg suppositories
1001010K0AAAJAJ,Indometacin 75mg modified-release tablets
1001010K0AAAKAK,Indometacin 50mg modified-release tablets
1001010K0AAALAL,Indometacin 25mg modified-release tablets
1001010K0AAAQAQ,Indometacin 25mg/5ml oral solution
1001010K0AAARAR,Indometacin 20mg/5ml oral liquid
1001010K0AAASAS,Indometacin 3mg/5ml oral liquid
1001010K0AAATAT,Indometacin 1.2mg/5ml oral liquid
1001010K0AAAUAU,Indometacin 500micrograms/5ml oral liquid
1001010K0AAAVAV,Indometacin 50mg/5ml oral liquid
1001010K0AAAWAW,Indometacin 31.25mg/5ml oral liquid
1001010K0AAAXAX,Indometacin 10mg/5ml oral liquid
1001010K0AAAYAY,Indometacin 12mg/5ml oral liquid
1001010K0AAAZAZ,Indometacin 15mg/5ml oral liquid
1001010K0AABABA,Indometacin 5mg/5ml oral liquid
1001010K0AABBBB,Indometacin 25mg/5ml oral suspension
1001010K0BD,Indocid
1001010K0BDAAAA,Indocid 25mg capsules
1001010K0BDABAB,Indocid 50mg capsules
1001010K0BDACAE,Indocid 5mg/ml oral suspension
1001010K0BDADAF,Indocid 100mg suppositories
1001010K0BDAFAD,Indocid R 75mg capsules
1001010K0BG,Indolar
1001010K0BGADAD,Indolar SR 75mg capsules
1001010K0BI,Indomod
1001010K0BIAAAC,Indomod 25mg modified-release capsules
1001010K0BIABAD,Indomod 75mg modified-release capsules
1001010K0BK,Rheumacin LA
1001010K0BKAAAD,Rheumacin LA 75mg capsules
1001010K0BL,Slo-Indo
1001010K0BLAAAD,Slo-Indo 75mg capsules
1001010K0BN,Flexin Continus
1001010K0BNAAAJ,Flexin-75 Continus tablets
1001010K0BNABAK,Flexin-50 Continus tablets
1001010K0BNACAL,Flexin-25 Continus tablets
1001010K0BQ,Indomax
1001010K0BQABAD,Indomax 75 SR capsules
1001010K0BV,Pardelprin
1001010K0BVAAAD,Pardelprin MR 75mg capsules
1001010K0BX,Berlind
1001010K0BXAAAD,Berlind 75 Retard capsules
1001010L0,Ketoprofen
1001010L0AA,Ketoprofen (Systemic)
1001010L0AAAAAA,Ketoprofen 50mg capsules
1001010L0AAABAB,Ketoprofen 100mg capsules
1001010L0AAAGAG,Ketoprofen 100mg/2ml solution for injection ampoules
1001010L0AAAIAI,Ketoprofen 100mg modified-release capsules
1001010L0AAAJAJ,Ketoprofen 200mg modified-release capsules
1001010L0AAALAL,Ketoprofen 150mg modified-release capsules
1001010L0AAAMAM,Ketoprofen 100mg / Omeprazole 20mg modified-release capsules
1001010L0AAANAN,Ketoprofen 200mg / Omeprazole 20mg modified-release capsules
1001010L0AAAPAP,Ketoprofen 100mg suppositories
1001010L0BC,Orudis
1001010L0BCAAAA,Orudis 50mg capsules
1001010L0BCABAB,Orudis 100mg capsules
1001010L0BCACAP,Orudis 100mg suppositories
1001010L0BD,Oruvail (Systemic)
1001010L0BDAAAI,Oruvail 100 modified-release capsules
1001010L0BDABAJ,Oruvail 200 modified-release capsules
1001010L0BDACAG,Oruvail IM 100mg/2ml solution for injection ampoules
1001010L0BDADAL,Oruvail 150 modified-release capsules
1001010L0BE,Ketovail
1001010L0BEAAAI,Ketovail 100mg modified-release capsules
1001010L0BEABAJ,Ketovail 200mg modified-release capsules
1001010L0BH,Larafen
1001010L0BHAAAJ,Larafen CR 200mg capsules
1001010L0BI,Ketocid 200
1001010L0BIAAAJ,Ketocid 200 modified-release capsules
1001010L0BJ,Fenoket
1001010L0BJAAAJ,Fenoket 200mg modified-release capsules
1001010L0BK,Ketozip
1001010L0BKAAAJ,Ketozip 200 XL capsules
1001010L0BL,Ketotard
1001010L0BLAAAJ,Ketotard XL 200mg capsules
1001010L0BM,Jomethid
1001010L0BMAAAJ,Jomethid XL 200mg capsules
1001010L0BN,Tiloket
1001010L0BNAAAJ,Valket 200 Retard capsules
1001010L0BNABAI,Tiloket CR 100mg capsules
1001010L0BNACAA,Tiloket 50mg capsules
1001010L0BNADAJ,Tiloket CR 200mg capsules
1001010L0BP,Ketpron
1001010L0BPAAAI,Ketpron XL 100mg capsules
1001010L0BPABAJ,Ketpron XL 200mg capsules
1001010L0BQ,Axorid
1001010L0BQAAAM,Axorid 100mg/20mg modified-release capsules
1001010L0BQABAN,Axorid 200mg/20mg modified-release capsules
1001010N0,Mefenamic acid
1001010N0AA,Mefenamic acid
1001010N0AAAAAA,Mefenamic acid 250mg capsules
1001010N0AAABAB,Mefenamic acid 50mg/5ml oral suspension
1001010N0AAADAD,Mefenamic acid 500mg tablets
1001010N0AAAGAG,Mefenamic acid 250mg/5ml oral suspension
1001010N0AAAHAH,Mefenamic acid 500mg/5ml oral suspension
1001010N0BB,Ponstan
1001010N0BBAAAA,Ponstan 250mg capsules
1001010N0BBABAD,Ponstan Forte 500mg tablets
1001010N0BD,Dysman
1001010N0BDACAA,Dysman 250 capsules
1001010N0BDADAD,Dysman 500 tablets
1001010P0,Naproxen
1001010P0AA,Naproxen
1001010P0AAADAD,Naproxen 250mg tablets
1001010P0AAAEAE,Naproxen 500mg tablets
1001010P0AAAHAH,Naproxen 250mg gastro-resistant tablets
1001010P0AAAIAI,Naproxen 500mg gastro-resistant tablets
1001010P0AAAJAJ,Naproxen 375mg gastro-resistant tablets
1001010P0AAALAL,Naproxen 500mg tablets and Misoprostol 200microgram tablets
1001010P0AAAQAQ,Naproxen 500mg modified-release tablets
1001010P0AAARAR,Naproxen 125mg/5ml oral suspension
1001010P0AAATAT,Naproxen 500mg/5ml oral suspension
1001010P0AAAWAW,Naproxen 70mg/5ml oral suspension
1001010P0AAAYAY,Naproxen 100mg/5ml oral suspension
1001010P0AAAZAZ,Naproxen 75mg/5ml oral suspension
1001010P0AABBBB,Naproxen 500mg / Esomeprazole 20mg modified-release tablets
1001010P0AABCBC,Naproxen 200mg/5ml oral suspension
1001010P0AABDBD,Naproxen 250mg effervescent tablets sugar free
1001010P0AABEBE,Naproxen 125mg/5ml oral suspension sugar free
1001010P0AABFBF,Naproxen 250mg/5ml oral suspension
1001010P0AABGBG,Naproxen 500mg suppositories
1001010P0AABHBH,Naproxen 60mg/5ml oral suspension
1001010P0AABIBI,Naproxen 320mg/5ml oral suspension
1001010P0BC,Naprosyn
1001010P0BCAAAD,Naprosyn 250mg tablets
1001010P0BCABAE,Naprosyn 500mg tablets
1001010P0BCACAR,Naprosyn 125mg/5ml oral suspension
1001010P0BCADBG,Naprosyn 500mg suppositories
1001010P0BCAGAH,Naprosyn EC 250mg tablets
1001010P0BCAHAJ,Naprosyn EC 375mg tablets
1001010P0BCAIAI,Naprosyn EC 500mg tablets
1001010P0BCAJAQ,Naprosyn S/R 500mg tablets
1001010P0BD,Arthrosin
1001010P0BDACAD,Arthrosin 250 tablets
1001010P0BDADAE,Arthrosin 500 tablets
1001010P0BDAEAI,Arthrosin EC 500 tablets
1001010P0BDAFAH,Arthrosin EC 250 tablets
1001010P0BG,Nycopren
1001010P0BGAAAH,Nycopren 250mg gastro-resistant tablets
1001010P0BGABAI,Nycopren 500mg gastro-resistant tablets
1001010P0BK,Napratec
1001010P0BKAAAL,Napratec OP tablets
1001010P0BS,Feminax Ultra
1001010P0BSAAAH,Feminax Ultra 250mg gastro-resistant tablets
1001010P0BT,Galpharm (Naproxen)
1001010P0BTAAAH,Galpharm Period Pain Relief 250mg gastro-resistant tablets
1001010P0BU,Vimovo
1001010P0BUAABB,Vimovo 500mg/20mg modified-release tablets
1001010P0BV,First Resort Period Pain Reliever
1001010P0BVAAAH,First Resort Period Pain Reliever 250mg gastro-resistant tab
1001010P0BW,Boots (Naproxen)
1001010P0BWAAAH,Boots Period Pain Relief 250mg gastro-resistant tablets
1001010P0BX,Stirlescent
1001010P0BXAABD,Stirlescent 250mg effervescent tablets
1001010P0BY,Nexocin
1001010P0BYAAAH,Nexocin EC 250mg gastro-resistant tablets
1001010P0BYABAJ,Nexocin EC 375mg gastro-resistant tablets
1001010P0BYACAI,Nexocin EC 500mg gastro-resistant tablets
1001010Q0,Phenylbutazone
1001010Q0AA,Phenylbutazone
1001010Q0AAABAB,Phenylbutazone 100mg tablets
1001010Q0AAACAC,Phenylbutazone 200mg tablets
1001010Q0BB,Butacote
1001010Q0BBAAAB,Butacote 100mg gastro-resistant tablets
1001010R0,Piroxicam
1001010R0AA,Piroxicam (Systemic)
1001010R0AAAAAA,Piroxicam 10mg capsules
1001010R0AAABAB,Piroxicam 20mg capsules
1001010R0AAACAC,Piroxicam 20mg suppositories
1001010R0AAADAD,Piroxicam 10mg dispersible tablets
1001010R0AAAEAE,Piroxicam 20mg dispersible tablets
1001010R0AAAGAG,Piroxicam 20mg orodispersible tablets sugar free
1001010R0AAAHAH,Piroxicam 20mg/1ml solution for injection ampoules
1001010R0AAAKAK,Piroxicam betadex 20mg tablets
1001010R0BB,Feldene (Systemic)
1001010R0BBAAAA,Feldene 10mg capsules
1001010R0BBABAB,Feldene 20 capsules
1001010R0BBACAD,Feldene 10mg dispersible tablets
1001010R0BBADAE,Feldene 20mg dispersible tablets
1001010R0BBAEAC,Feldene 20mg suppositories
1001010R0BBAFAH,Feldene IM 20mg/1ml solution for injection ampoules
1001010R0BBAGAG,Feldene Melt 20mg tablets
1001010R0BD,Pirozip
1001010R0BDAAAA,Pirozip 10 capsules
1001010R0BDABAB,Pirozip 20 capsules
1001010R0BH,Brexidol
1001010R0BHAAAK,Brexidol 20mg tablets
1001010S0,Sulindac
1001010S0AA,Sulindac
1001010S0AAAAAA,Sulindac 100mg tablets
1001010S0AAABAB,Sulindac 200mg tablets
1001010S0BB,Clinoril
1001010S0BBAAAA,Clinoril 100mg tablets
1001010S0BBABAB,Clinoril 200mg tablets
1001010T0,Tiaprofenic acid
1001010T0AA,Tiaprofenic acid
1001010T0AAABAB,Tiaprofenic acid 200mg tablets
1001010T0AAACAC,Tiaprofenic acid 300mg tablets
1001010T0AAADAD,Tiaprofenic acid 300mg modified-release capsules
1001010T0BB,Surgam
1001010T0BBAAAB,Surgam 200mg tablets
1001010T0BBABAC,Surgam 300mg tablets
1001010T0BBADAD,Surgam SA 300mg capsules
1001010X0,Nabumetone
1001010X0AA,Nabumetone
1001010X0AAAAAA,Nabumetone 500mg tablets
1001010X0AAABAB,Nabumetone 500mg/5ml oral suspension sugar free
1001010X0AAACAC,Nabumetone 500mg dispersible tablets sugar free
1001010X0AAADAD,Nabumetone 500mg/5ml oral suspension
1001010X0BB,Relifex
1001010X0BBAAAA,Relifex 500mg tablets
1001010X0BBABAB,Relifex 500mg/5ml oral suspension
1001010X0BBACAC,Relifex 500mg dispersible tablets
100102,Corticosteroids
1001022,Local corticosteroid injections
1001022G0,Hydrocortisone acetate
1001022G0AA,Hydrocortisone acetate (Parenteral)
1001022G0AAAEAE,Hydrocortisone acetate 25mg/1ml inj ampoules
1001022G0BB,Hydrocortistab (Parenteral)
1001022G0BBABAE,Hydrocortistab 25mg/1ml suspension for injection ampoules
1001022K0,Methylprednisolone acetate
1001022K0AA,Methylprednisolone acetate
1001022K0AAAAAA,Methylprednisolone acetate 40mg/1ml inj vials
1001022K0AAABAB,Methylprednisolone acetate 80mg/2ml inj vials
1001022K0AAAEAE,Methylprednisolone acetate 120mg/3ml inj vials
1001022K0AAAFAF,Methylprednisolone 80mg / Lidocaine 20mg/2ml (1%) inj vials
1001022K0AAAGAG,Methylprednisolone 40mg / Lidocaine 10mg/1ml (1%) inj vials
1001022K0BB,Depo-Medrone
1001022K0BBAAAA,Depo-Medrone 40mg/1ml suspension for injection vials
1001022K0BBABAB,Depo-Medrone 80mg/2ml suspension for injection vials
1001022K0BBAEAE,Depo-Medrone 120mg/3ml suspension for injection vials
1001022K0BBAFAF,Depo-Medrone with Lidocaine inj 2ml vials
1001022K0BBAGAG,Depo-Medrone with Lidocaine inj 1ml vials
1001022N0,Prednisolone acetate
1001022N0AA,Prednisolone acetate (Systemic)
1001022N0AAABAB,Prednisolone 25mg/1ml suspension for injection ampoules
1001022N0BB,Deltastab (Parenteral)
1001022N0BBABAB,Deltastab 25mg/1ml suspension for injection ampoules
1001022U0,Triamcinolone acetonide
1001022U0AA,Triamcinolone acetonide (Musculoskeletal)
1001022U0AAAAAA,Triamcinolone acetonide 10mg/1ml inj ampoules
1001022U0AAABAB,Triamcinolone acetonide 40mg/1ml inj vials
1001022U0AAACAC,Triamcinolone acetonide 50mg/5ml inj vials
1001022U0BB,Adcortyl (Parenteral)
1001022U0BBAAAA,Adcortyl Intra-articular / Intradermal 10mg/1ml inj ampoules
1001022U0BBABAC,Adcortyl Intra-articular / Intradermal 50mg/5ml inj vials
1001022U0BC,Kenalog (Musculoskeletal)
1001022U0BCAAAB,Kenalog Intra-articular / Intramuscular 40mg/1ml inj vials
1001022U0BD,Triesence
1001022U0BDAAAB,Triesence 40mg/1ml suspension for injection vials
1001022Y0,Triamcinolone hexacetonide
1001022Y0AA,Triamcinolone hexacetonide
1001022Y0AAABAB,Triamcinolone hexacetonide 20mg/1ml inj vials
1001022Y0AAACAC,Triamcinolone hexacetonide 100mg/5ml inj vials
1001022Y0AAADAD,Triamcinolone hexacetonide 20mg/1ml inj ampoules
1001022Y0BB,Lederspan
1001022Y0BBABAB,Lederspan 20mg/1ml suspension for injection vials
1001022Y0BBACAC,Lederspan 100mg/5ml suspension for injection vials
100103,Rheumatic disease suppressant drugs
1001030,Rheumatic disease suppressant drugs
1001030A0,Auranofin
1001030A0AA,Auranofin
1001030A0AAAAAA,Auranofin 3mg tablets
1001030A0BB,Ridaura
1001030A0BBAAAA,Ridaura Tiltab 3mg tablets
1001030AA,Apremilast
1001030AAAA,Apremilast
1001030AAAAAAAA,Apremilast 30mg tablets
1001030AAAAABAB,Generic Otezla tablets treatment initiation pack
1001030AABB,Otezla
1001030AABBAAAA,Otezla 30mg tablets
1001030AABBABAB,Otezla tablets treatment initiation pack
1001030AB,Tofacitinib
1001030ABAA,Tofacitinib
1001030ABAAABAB,Tofacitinib 5mg tablets
1001030ABAAACAC,Tofacitinib 10mg tablets
1001030ABAAADAD,Tofacitinib 11mg modified-release tablets
1001030ABBB,Xeljanz
1001030ABBBAAAB,Xeljanz 5mg tablets
1001030ABBBABAC,Xeljanz 10mg tablets
1001030ABBBACAD,Xeljanz 11mg modified-release tablets
1001030AC,Baricitinib
1001030ACAA,Baricitinib
1001030ACAAAAAA,Baricitinib 4mg tablets
1001030ACAAABAB,Baricitinib 2mg tablets
1001030ACBB,Olumiant
1001030ACBBAAAA,Olumiant 4mg tablets
1001030ACBBABAB,Olumiant 2mg tablets
1001030AD,Sarilumab
1001030ADAA,Sarilumab
1001030ADAAAAAA,Sarilumab 150mg/1.14ml inj pre-filled syringes
1001030ADAAABAB,Sarilumab 200mg/1.14ml inj pre-filled syringes
1001030ADAAACAC,Sarilumab 150mg/1.14ml inj pre-filled disposable devices
1001030ADAAADAD,Sarilumab 200mg/1.14ml inj pre-filled disposable devices
1001030ADBB,Kevzara
1001030ADBBAAAA,Kevzara 150mg/1.14ml inj pre-filled syringes
1001030ADBBABAB,Kevzara 200mg/1.14ml inj pre-filled syringes
1001030ADBBACAC,Kevzara 150mg/1.14ml solution for injection pre-filled pens
1001030ADBBADAD,Kevzara 200mg/1.14ml solution for injection pre-filled pens
1001030AE,Upadacitinib
1001030AEAA,Upadacitinib
1001030AEAAAAAA,Upadacitinib 15mg modified-release tablets
1001030AEBB,Rinvoq
1001030AEBBAAAA,Rinvoq 15mg modified-release tablets
1001030C0,Hydroxychloroquine sulfate
1001030C0AA,Hydroxychloroquine sulfate
1001030C0AAAAAA,Hydroxychloroquine 200mg tablets
1001030C0AAAFAF,Hydroxychloroquine 100mg/5ml oral liquid
1001030C0AAAGAG,Hydroxychloroquine 75mg/5ml oral liquid
1001030C0AAAHAH,Hydroxychloroquine 40mg/5ml oral solution
1001030C0AAAIAI,Hydroxychloroquine 200mg/5ml oral solution
1001030C0AAAKAK,Hydroxychloroquine 20mg/5ml oral solution
1001030C0AAALAL,Hydroxychloroquine 60mg/5ml oral solution
1001030C0AAAMAM,Hydroxychloroquine 30mg/5ml oral solution
1001030C0AAANAN,Hydroxychloroquine 150mg/5ml oral liquid
1001030C0AAAPAP,Hydroxychloroquine 160mg/5ml oral solution
1001030C0AAAQAQ,Hydroxychloroquine 65mg/5ml oral solution
1001030C0AAARAR,Hydroxychloroquine 50mg/5ml oral liquid
1001030C0AAASAS,Hydroxychloroquine 25mg/5ml oral solution
1001030C0AAATAT,Hydroxychloroquine 35mg/5ml oral liquid
1001030C0AAAUAU,Hydroxychloroquine 22mg/5ml oral solution
1001030C0AAAVAV,Hydroxychloroquine 120mg/5ml oral liquid
1001030C0AAAWAW,Hydroxychloroquine 400mg/5ml oral solution
1001030C0AAAYAY,Hydroxychloroquine 85mg/5ml oral solution
1001030C0AAAZAZ,Hydroxychloroquine 70mg/5ml oral solution
1001030C0AABABA,Hydroxychloroquine 108mg/5ml oral solution
1001030C0AABCBC,Hydroxychloroquine 15mg/5ml oral solution
1001030C0AABDBD,Hydroxychloroquine 53.33mg/5ml oral solution
1001030C0AABEBE,Hydroxychloroquine 250mg/5ml oral solution
1001030C0AABFBF,Hydroxychloroquine 36mg/5ml oral solution
1001030C0AABHBH,Hydroxychloroquine 80mg/5ml oral solution
1001030C0AABKBK,Hydroxychloroquine 200mg/5ml oral suspension
1001030C0AABLBL,Hydroxychloroquine 400mg/5ml oral suspension
1001030C0AABMBM,Hydroxychloroquine 300mg tablets
1001030C0BB,Plaquenil
1001030C0BBAAAA,Plaquenil 200mg tablets
1001030C0BC,Quinoric
1001030C0BCAAAA,Quinoric 200mg tablets
1001030D0,Etanercept
1001030D0AA,Etanercept
1001030D0AAAAAA,Etanercept 25mg inj vials
1001030D0AAABAB,Etanercept 50mg inj vials
1001030D0AAACAC,Etanercept 50mg/1ml inj pre-filled syringes
1001030D0AAADAD,Etanercept 25mg/0.5ml inj pre-filled syringes
1001030D0AAAEAE,Etanercept 50mg/1ml inj pre-filled disposable devices
1001030D0AAAFAF,Etanercept 10mg inj vials
1001030D0AAAGAG,Etanercept 25mg/0.5ml inj pre-filled disposable devices
1001030D0BB,Enbrel
1001030D0BBAAAA,Enbrel 25mg inj vials
1001030D0BBABAB,Enbrel 50mg inj vials
1001030D0BBACAC,Enbrel 50mg/1ml solution for injection pre-filled syringes
1001030D0BBADAA,Enbrel Paediatric 25mg inj vials
1001030D0BBAEAD,Enbrel 25mg/0.5ml solution for injection pre-filled syringes
1001030D0BBAFAE,Enbrel 50mg/1ml inj pre-filled MyClic pens
1001030D0BBAGAF,Enbrel Paediatric 10mg inj vials
1001030D0BBAHAG,Enbrel 25mg/0.5ml inj pre-filled MyClic pens
1001030D0BC,Benepali
1001030D0BCAAAC,Benepali 50mg/1ml solution for injection pre-filled syringes
1001030D0BCABAE,Benepali 50mg/1ml solution for injection pre-filled pens
1001030D0BCACAD,Benepali 25mg/0.5ml inj pre-filled syringes
1001030D0BD,Erelzi
1001030D0BDAAAD,Erelzi 25mg/0.5ml solution for injection pre-filled syringes
1001030D0BDABAC,Erelzi 50mg/1ml solution for injection pre-filled syringes
1001030D0BDACAE,Erelzi 50mg/1ml solution for injection pre-filled pens
1001030F0,Penicillamine
1001030F0AA,Penicillamine
1001030F0AAAEAE,Penicillamine 125mg tablets
1001030F0AAAFAF,Penicillamine 250mg tablets
1001030F0AAAIAI,Penicillamine 250mg/5ml oral solution
1001030F0AAAJAJ,Penicillamine 125mg/5ml oral solution
1001030F0AAAKAK,Penicillamine 50mg/5ml oral solution
1001030F0AAALAL,Penicillamine 250mg/5ml oral suspension
1001030F0AAAMAM,Penicillamine gastro-resistant 150mg tablets
1001030F0AAANAN,Penicillamine gastro-resistant 300mg tablets
1001030F0BB,Distamine
1001030F0BBABAE,Distamine 125mg tablets
1001030F0BBACAF,Distamine 250mg tablets
1001030F0BD,Metalcaptase
1001030F0BDAAAM,Metalcaptase gastro-resistant 150mg tablets
1001030F0BDABAN,Metalcaptase gastro-resistant 300mg tablets
1001030J0,Sodium aurothiomalate
1001030J0AA,Sodium aurothiomalate
1001030J0AAACAC,Sodium aurothiomalate 10mg/0.5ml inj ampoules
1001030J0AAADAD,Sodium aurothiomalate 20mg/0.5ml inj ampoules
1001030J0AAAEAE,Sodium aurothiomalate 50mg/0.5ml inj ampoules
1001030J0BB,Myocrisin
1001030J0BBACAC,Myocrisin 10mg/0.5ml solution for injection ampoules
1001030J0BBADAD,Myocrisin 20mg/0.5ml solution for injection ampoules
1001030J0BBAEAE,Myocrisin 50mg/0.5ml solution for injection ampoules
1001030L0,Leflunomide
1001030L0AA,Leflunomide
1001030L0AAAAAA,Leflunomide 10mg tablets
1001030L0AAABAB,Leflunomide 20mg tablets
1001030L0AAACAC,Leflunomide 100mg tablets
1001030L0AAADAD,Leflunomide 15mg tablets
1001030L0BB,Arava
1001030L0BBAAAA,Arava 10mg tablets
1001030L0BBABAB,Arava 20mg tablets
1001030L0BBACAC,Arava 100mg tablets
1001030Q0,Tiopronin
1001030Q0AA,Tiopronin
1001030Q0AAAAAA,Tiopronin 100mg tablets
1001030Q0AAABAB,Tiopronin 250mg tablets
1001030Q0BC,Captimer
1001030Q0BCAAAB,Captimer 250mg tablets
1001030Q0BD,Acadione
1001030Q0BDAAAB,Acadione 250mg tablets
1001030R0,Anakinra
1001030R0AA,Anakinra
1001030R0AAAAAA,Anakinra 100mg/0.67ml inj pre-filled syringes
1001030R0BB,Kineret
1001030R0BBAAAA,Kineret 100mg/0.67ml inj pre-filled syringes
1001030S0,Adalimumab
1001030S0AA,Adalimumab
1001030S0AAAAAA,Adalimumab 40mg/0.8ml inj pre-filled syringes
1001030S0AAABAB,Adalimumab 40mg/0.8ml inj pre-filled disposable devices
1001030S0AAACAC,Adalimumab 40mg/0.8ml solution for injection vials
1001030S0AAADAD,Adalimumab 40mg/0.4ml inj pre-filled disposable devices
1001030S0AAAEAE,Adalimumab 40mg/0.4ml inj pre-filled syringes
1001030S0AAAFAF,Adalimumab 20mg/0.2ml inj pre-filled syringes
1001030S0AAAGAG,Adalimumab 80mg/0.8ml inj pre-filled syringes
1001030S0AAAHAH,Adalimumab 80mg/0.8ml inj pre-filled disposable devices
1001030S0AAAIAI,Adalimumab 20mg/0.4ml inj pre-filled syringes
1001030S0BB,Humira
1001030S0BBAAAA,Humira 40mg/0.8ml solution for injection pre-filled syringes
1001030S0BBABAB,Humira 40mg/0.8ml solution for injection pre-filled pens
1001030S0BBACAC,Humira 40mg/0.8ml solution for injection vials
1001030S0BBADAD,Humira 40mg/0.4ml solution for injection pre-filled pens
1001030S0BBAEAE,Humira 40mg/0.4ml solution for injection pre-filled syringes
1001030S0BBAFAF,Humira 20mg/0.2ml solution for injection pre-filled syringes
1001030S0BBAGAG,Humira 80mg/0.8ml solution for injection pre-filled syringes
1001030S0BBAHAH,Humira 80mg/0.8ml solution for injection pre-filled pens
1001030S0BC,Amgevita
1001030S0BCAAAA,Amgevita 40mg/0.8ml inj pre-filled syringes
1001030S0BCABAB,Amgevita 40mg/0.8ml solution for injection pre-filled pens
1001030S0BCACAI,Amgevita 20mg/0.4ml inj pre-filled syringes
1001030S0BD,Hulio
1001030S0BDAAAB,Hulio 40mg/0.8ml solution for injection pre-filled pens
1001030S0BDABAA,Hulio 40mg/0.8ml solution for injection pre-filled syringes
1001030S0BE,Hyrimoz
1001030S0BEAAAB,Hyrimoz 40mg/0.8ml solution for injection pre-filled pens
1001030S0BEABAA,Hyrimoz 40mg/0.8ml inj pre-filled syringes
1001030S0BF,Imraldi
1001030S0BFAAAB,Imraldi 40mg/0.8ml solution for injection pre-filled pens
1001030S0BFABAA,Imraldi 40mg/0.8ml inj pre-filled syringes
1001030S0BG,Idacio
1001030S0BGAAAC,Idacio 40mg/0.8ml solution for injection vials
1001030S0BGABAB,Idacio 40mg/0.8ml solution for injection pre-filled pens
1001030S0BGACAA,Idacio 40mg/0.8ml solution for injection pre-filled syringes
1001030T0,Infliximab
1001030T0AA,Infliximab
1001030T0AAAAAA,Infliximab 100mg powder for solution for infusion vials
1001030T0BB,Remicade
1001030T0BBAAAA,Remicade 100mg pdr for concentrate for inf vials
1001030T0BC,Remsima
1001030T0BCAAAA,Remsima 100mg pdr for concentrate for inf vials
1001030T0BD,Inflectra
1001030T0BDAAAA,Inflectra 100mg pdr for concentrate for inf vials
1001030T0BE,Flixabi
1001030T0BEAAAA,Flixabi 100mg pdr for concentrate for inf vials
1001030T0BF,Zessly
1001030T0BFAAAA,Zessly 100mg pdr for concentrate for inf vials
1001030U0,Methotrexate
1001030U0AA,Methotrexate (Rheumatism)
1001030U0AAAAAA,Methotrexate 25mg/5ml oral liquid
1001030U0AAABAB,Methotrexate 2.5mg tablets
1001030U0AAACAC,Methotrexate 10mg tablets
1001030U0AAAEAE,Methotrexate 2.5mg/5ml oral liquid
1001030U0AAAFAF,Methotrexate 5mg/5ml oral liquid
1001030U0AAAHAH,Methotrexate 10mg/5ml oral liquid
1001030U0AAAIAI,Methotrexate 7.5mg/5ml oral liquid
1001030U0AAAJAJ,Methotrexate 3.75mg/5ml oral liquid
1001030U0AAAKAK,Methotrexate 12.5mg/5ml oral liquid
1001030U0AAALAL,Methotrexate 1mg/5ml oral liquid
1001030U0AAAMAM,Methotrexate 7mg/5ml oral liquid
1001030U0AAANAN,Methotrexate 50mg/5ml oral liquid
1001030U0AAAPAP,Methotrexate 8mg/5ml oral liquid
1001030U0AAAQAQ,Methotrexate 750micrograms/5ml oral liquid
1001030U0AAARAR,Methotrexate 15mg/5ml oral liquid
1001030U0AAASAS,Methotrexate 12mg/5ml oral liquid
1001030U0AAATAT,Methotrexate 17.5mg/5ml oral liquid
1001030U0AAAUAU,Methotrexate 4mg/5ml oral liquid
1001030U0AAAVAV,Methotrexate 20mg/5ml oral liquid
1001030U0AAAWAW,Methotrexate 6mg/5ml oral liquid
1001030U0AAAXAX,Methotrexate 18mg/5ml oral liquid
1001030U0AAAYAY,Methotrexate 22.5mg/5ml oral liquid
1001030U0AAAZAZ,Methotrexate 7.5mg/0.75ml inj pre-filled syringes
1001030U0AABABA,Methotrexate 20mg/2ml inj pre-filled syringes
1001030U0AABBBB,Methotrexate 10mg/1ml inj pre-filled syringes
1001030U0AABCBC,Methotrexate 15mg/1.5ml inj pre-filled syringes
1001030U0AABDBD,Methotrexate 25mg/2.5ml inj pre-filled syringes
1001030U0AABEBE,Methotrexate 7.5mg/0.15ml inj pre-filled syringes
1001030U0AABFBF,Methotrexate 10mg/0.2ml inj pre-filled syringes
1001030U0AABGBG,Methotrexate 15mg/0.3ml inj pre-filled syringes
1001030U0AABHBH,Methotrexate 20mg/0.4ml inj pre-filled syringes
1001030U0AABIBI,Methotrexate 25mg/0.5ml inj pre-filled syringes
1001030U0AABJBJ,Methotrexate 30mg/0.6ml inj pre-filled syringes
1001030U0AABKBK,Methotrexate 12.5mg/0.25ml inj pre-filled syringes
