code,term
1203030A0BCAAAD,Antiseptic Throat Drops Blackcurrant sugar free
1203030A0BCABAE,Antiseptic Throat Drops Cherry Menthol
1203030A0BCACAE,Antiseptic Throat Drops Orange and Menthol with Vitamin C
1203030A0BCADAE,Boots Sore Throat Relief 600microgram lozenges cherry
1203030A0BCAEAE,Boots Sore Throat Relief 600microgram lozenges lemon
1203030A0BCAFAE,Boots Sore Throat Relief 600microgram loz orange & menthol
1203030A0BCAGAD,Boots Sore Throat Relief 600microgram lozenges sugar free
1203030A0BH,Halls (Amylmetacresol)
1203030A0BHAAAE,Throaties Anti-bacterial 600microgram pstl lemon & honey
1203030A0BI,Lloydspharmacy (Amylmetacresol)
1203030A0BIAAAC,Lloydspharmacy Antiseptic Throat lozenges
1203030A0BJ,Throaties
1203030A0BJAAAE,Throaties Anti-bacterial 600microg pstl redcurrant & rosehip
1203030AA,Dichlorobenzyl alcohol/amylmetacresol
1203030AAAA,Dichlorobenzyl alcohol/amylmetacresol
1203030AAAAAAAA,Dichlorobenzyl alcohol 1.2mg/Amylmetacresol 600microg loz SF
1203030B0,Benzocaine
1203030B0AA,Benzocaine (Antiseptic lozenge/spray)
1203030B0AAABAB,Benzocaine 1.5mg/dose oromucosal spray sugar free
1203030B0AAACAC,Benzocaine 5mg / Tyrothricin 1mg lozenges
1203030B0AAAEAE,Benzocaine 10mg / Dequalinium chloride 250microgram lozenges
1203030B0AAAHAH,Benzocaine 10mg / Cetylpyridinium chloride 1.4mg lozenges
1203030B0AAAIAI,Benzocaine 1mg/dose oromucosal spray sugar free
1203030B0BC,AAA
1203030B0BCAAAB,AAA 1.5mg/dose sore throat spray
1203030B0BF,Boots antiseptic (Benzocaine)
1203030B0BFAAAC,Boots Anaesthetic and Antibiotic throat lozenges
1203030B0BG,Tyrozets
1203030B0BGAAAC,Tyrozets lozenges
1203030B0BL,Dequacaine
1203030B0BLAAAE,Dequacaine lozenges
1203030B0BN,Merocaine
1203030B0BNAAAH,Merocaine lozenges
1203030B0BQ,Ultra Chloraseptic
1203030B0BQAAAI,Ultra Chloraseptic 0.71% anaesthetic throat spray original
1203030B0BQABAI,Ultra Chloraseptic 0.71% anaesthetic throat spray cherry
1203030B0BQACAI,Ultra Chloraseptic 0.71% anaesthetic throat spy blackcurrant
1203030B0BQADAI,Ultra Chloraseptic 0.71% anaesthetic throat spy
1203030B0BR,Children's Chloraseptic
1203030B0BRAAAI,Children's Chloraseptic 0.71% Sore Throat spray
1203030D0,Cetylpyridinium chloride
1203030D0AA,Cetylpyridinium chloride (Antiseptic lozenges)
1203030D0AAAAAA,Cetylpyridinium chloride 1.4mg lozenges
1203030D0BB,Merocets
1203030D0BBAAAA,Merocets 1.4mg lozenges
1203030D0BF,Merocets Plus
1203030D0BFAAA0,Merocets Plus lozenges
1203030F0,Dequalinium chloride
1203030F0AA,Dequalinium chloride
1203030F0AAAAAA,Dequalinium chloride 250microgram lozenges
1203030F0AAABAB,Dequalinium chloride 250microgram pastilles sugar free
1203030F0AAACAC,Dequalinium chloride 250microgram lozenges sugar free
1203030F0BB,Dequadin
1203030F0BBAAAA,Dequadin 250microgram lozenges
1203030F0BC,Labosept
1203030F0BCAAAB,Labosept 250microgram pastilles
1203030F0BE,Lloydspharmacy (Dequalinium)
1203030F0BEAAAC,Lloydspharmacy Sugar Free Antiseptic 250microgram lozenges
1203030G0,Tetracaine hydrochloride
1203030G0AA,Chlorhexidine gluconate/tetracaine hydrochloride
1203030G0AAAAAA,Chlorhexidine 0.05% / Tetracaine 0.015% oromucosal spy SF
1203030G0BB,Eludril (Spray)
1203030G0BBAAAA,Eludril spray
1203030J0,Hexylresorcinol
1203030J0AA,Hexylresorcinol
1203030J0AAAAAA,Hexylresorcinol 2.4mg lozenges
1203030J0AAABAB,Hexylresorcinol 2.5mg/Benzalkonium chloride 600microg loz SF
1203030J0BD,TCP (Lozenges)
1203030J0BDAAAA,TCP Sore Throat 2.4mg lozenges
1203030J0BE,Strepsils (Hexylresorcinol)
1203030J0BEAAAA,Strepsils Extra Strength Blackcurrant 2.4mg lozenges
1203030J0BEABAA,Strepsils Extra Cherry 2.4mg lozenges
1203030J0BEACAA,Strepsils Extra Citrus Menthol 2.4mg lozenges
1203030J0BEADAA,Strepsils Extra Triple Action Blackcurrant 2.4mg lozenges
1203030J0BEAEAA,Strepsils Extra Triple Action Cherry 2.4mg lozenges
1203030J0BF,Beechams Throat-Plus lozenges
1203030J0BFAAAB,Beechams Throat-Plus lozenges
1203030J0BG,Lemsip Sore Throat
1203030J0BGAAAA,Lemsip Sore Throat Triple Action Citrus Fruit 2.4mg lozenges
1203030J0BGABAA,Lemsip Sore Throat Triple Action Honey & Lemon 2.4mg loz
1203030J0BH,Lloydspharmacy (Hexylresorcinol)
1203030J0BHAAAA,Lloydspharmacy Double Action Throat Blackcurrant 2.4mg loz
1203030J0BI,Buttercup (Lozenges)
1203030J0BIAAAA,Buttercup Max Strength Sore Throat 2.4mg lozenges
1203030J0BJ,Boots (Hexylresorcinol)
1203030J0BJAAAA,Boots Sore Throat Relief Dual Action 2.4mg loz blackcurrant
1203030J0BJABAA,Boots Sore Throat Relief Dual Action 2.4mg loz black cherry
1203030J0BJACAA,Boots Sore Throat Relief Dual Action 2.4mg loz honey & lemon
1203030J0BK,Benylin (Hexylresorcinol)
1203030J0BKAAAA,Benylin Sore Throat Honey and Lemon 2.4mg lozenges
1203030M0,Lidocaine hydrochloride
1203030M0AA,Lidocaine hydrochloride (Antiseptic Lozenges/Spray)
1203030M0AAAFAF,Lidocaine 0.25% / Aminoacridine 0.025% pastilles
1203030M0AAAKAK,Generic Strepsils Pain Relief Plus lozenges
1203030M0AAAMAM,Lidocaine 5mg / Domiphen bromide 500microgram loz sugar free
1203030M0AAANAN,Lidocaine 2% oromucosal spray
1203030M0AAAQAQ,Lidocaine 0.05% / Chlorhexidine 0.2% oromucosal spy SF
1203030M0BB,Medijel (Pastilles)
1203030M0BBABAF,Medijel pastilles
1203030M0BH,Bradosol Plus
1203030M0BHABAM,Bradosol Plus lozenges
1203030M0BM,Strepsils (Lidocaine hydrochloride)
1203030M0BMAAAK,Strepsils Pain Relief Plus lozenges
1203030M0BMABAN,Strepsils 2% pain relief spray
1203030M0BN,Boots anaesthetic throat (Lozenges/spray)
1203030M0BNAAAN,Boots Anaesthetic Sore Throat Relief 2% spray
1203030M0BP,Covonia (Lidocaine hydrochloride)
1203030M0BPAAAQ,Covonia Sore Throat 0.2%/0.05% oromucosal spray (2 flavours)
1203030M0BQ,Dequaspray
1203030M0BQAAAN,Dequaspray 2% oromucosal spray
1203030N0,Menthol
1203030N0AA,Menthol
1203030N0AAAAAA,Generic Boots Catarrh pastilles
1203030N0AAADAD,Menthol 8mg/g / Eucalyptus oil 6mg/g pastilles
1203030N0AAAFAF,Generic Strepsils Menthol and Eucalyptus lozenges
1203030N0AAAGAG,Menthol 0.185% / Eucalyptus oil 0.08% lozenges
1203030N0AAAHAH,Menthol 0.24% / Eucalyptus oil 0.1% lozenges sugar free
1203030N0AAAIAI,Menthol 0.52% / Eucalyptus oil 0.26% lozenges
1203030N0AAAJAJ,Menthol 0.16% / Eucalyptus oil 0.14% lozenges sugar free
1203030N0AAAKAK,Menthol 0.14% / Eucalyptus oil 0.028% lozenges
1203030N0BC,Potter's menthol
1203030N0BCAAAA,Potter's Catarrh pastilles
1203030N0BCABAD,Potter's Decongestant pastilles
1203030N0BE,Strepsils Menthol and Eucalyptus
1203030N0BEAAAF,Strepsils Menthol and Eucalyptus lozenges
1203030N0BEABAF,Strepsils Sore Throat and Cough lozenges
1203030N0BEACAF,Strepsils Sore Throat and Blocked Nose lozenges
1203030N0BF,Meggezones
1203030N0BFAAA0,Meggezones 16mg pastilles
1203030N0BI,Vocalzone
1203030N0BIABA0,Vocalzone Throat pastilles original
1203030N0BIACA0,Vocalzone Throat pastilles blackcurrant
1203030N0BIADA0,Vocalzone Throat pastilles honey & lemon
1203030N0BM,Hill's menthol & eucalyptus
1203030N0BMAAAD,Hill's Balsam Nasal Congestion pastilles
1203030N0BN,Halls menthol & eucalyptus
1203030N0BNAAAG,Halls Mentholyptus Original lozenges
1203030N0BNABAH,Halls Mentholyptus Original Sugar Free lozenges
1203030N0BNACAI,Halls Mentholyptus Extra Strong lozenges
1203030N0BNADAJ,Halls Mentholyptus Sugar Free Cherry lozenges
1203030N0BNAEAK,Halls Mentholyptus Blackcurrant lozenges
1203030N0BP,Boots menthol
1203030N0BPAAAA,Boots Catarrh pastilles
1203030N0BPABAA,Boots Easy Breathing pastilles
1203030T0,Benzalkonium chloride
1203030T0AA,Benzalkonium chloride (Lozenge)
1203030T0AAAAAA,Benzalkonium chloride 500microgram lozenges sugar free
1203030T0BB,Bradosol (Lozenges)
1203030T0BBAAAA,Bradosol Sugar Free Cherry Menthol 500microgram lozenges
1203030T0BBABAA,Bradosol Sugar Free Citrus 500microgram lozenges
1203030V0,Thymol
1203030V0AA,Thymol (Lozenges/Pastilles)
1203030V0AAACAC,Glycerol 66mg / Thymol 880microgram pastilles
1203030V0BD,Potter's Thymol
1203030V0BDAAAC,Potter's Glycerin and Thymol Sore Throat pastilles
1203030X0,Hexylresorcinol and benzalkonium chloride
1203030X0AA,Hexylresorcinol/benzalkonium chloride
1203030X0AAAAAA,Hexylresorcinol 2.5mg / Benzalkonium chloride 1.2mg lozenges
1203030X0BB,Beechams (Throat preparation)
1203030X0BBAAAA,Beechams Max Strength Sore Throat Lemon and Honey lozenges
1203030X0BBABAA,Beechams Max Strength Sore Throat Blackberry lozenges
1203030X0BC,Halls Sore Throat Relief
1203030X0BCAAAA,Halls Max Strength Sore Throat Relief Honey and Lemon loz
1203030X0BCABAA,Halls Max Strength Sore Throat Relief Original lozenges
1203030Y0,Benzydamine hydrochloride
1203030Y0AA,Benzydamine hydrochloride (Lozenge)
1203030Y0AAAAAA,Benzydamine 3mg lozenges sugar free
1203030Y0BB,Lozamine
1203030Y0BBAAAA,Lozamine 3mg lozenges
1203030Y0BC,Difflam
1203030Y0BCAAAA,Difflam 3mg lozenges eucalyptus
1203030Y0BCABAA,Difflam 3mg lozenges lemon
1203030Y0BCACAA,Difflam 3mg lozenges mint
1203030Y0BCADAA,Difflam 3mg lozenges orange-honey
1203030Z0,Dichlorobenzyl alcohol
1203030Z0AA,Dichlorobenzyl alcohol
1203030Z0AAAAAA,Dichlorobenzyl alcohol 1.29mg pastilles sugar free
1203030Z0BB,Boots (Dichlorobenzyl alcohol)
1203030Z0BBAAAA,Antiseptic Sore Mouth 1.29mg pastilles
120304,"Mouth-washes, gargles and dentifrices"
1203040,"Mouth-washes, gargles and dentifrices"
120304000,"Other mouth wash, gargle and dentifrice preparations"
120304000AA,Generic compound preparation BNF 1203040
120304000AAAGAG,Polyethylene oxide 150mg lozenges
120304000AAALAL,Clove oil 10% / Lidocaine 0.7% dental liquid sugar free
120304000AABDBD,Clove oil 20% dental gel sugar free
120304000BB,Proprietary compound preparation BNF 1203040
120304000BBBIA0,Olbas pastilles
120304000BBCEA0,Soothake dental gel
120304000BBCPA0,UltraDEX Oral Rinse
120304000BBCRBD,Dentogen Clove Oil 20% dental gel
120304000BBCTAL,Soothake Toothache Tincture dental liquid
120304000BBCYA0,Olbas Blackcurrant pastilles
120304000BBDAA0,Dentogen Clove Oil 50% dental liquid
120304000BBDBA0,ProntOral mouthwash (old)
1203040AA,Diclofenac sod
1203040AAAA,Diclofenac sodium (Mouthwash)
1203040AAAAAAAA,Diclofenac 0.074% mouthwash sugar free
1203040C0,Cetylpyridinium chloride
1203040C0AA,Cetylpyridinium chloride (Mouthwash)
1203040C0AAABAB,Cetylpyridinium chloride 0.025% mouthwash sugar free
1203040C0AAACAC,Generic Anbesol liquid
1203040C0AAAFAF,Cetylpyridinium chloride 0.025% gel
1203040C0BC,Boots Oral Antiseptic
1203040C0BCAAAB,Boots Oral Antiseptic 0.025% mouthwash
1203040C0BD,Anbesol (Mouthwash)
1203040C0BDAAAC,Anbesol liquid
1203040C0BH,Boots (Cetylpyridinium chloride)
1203040C0BHAAAF,Boots Antiseptic 0.025% gel
1203040C0BI,Germolene (Cetylpyridinium chloride)
1203040C0BIAAAF,Germolene 0.025% antiseptic gel
1203040E0,Chlorhexidine gluconate
1203040E0AA,Chlorhexidine gluconate (Mouthwash)
1203040E0AAAAAA,Chlorhexidine 1% dental gel sugar free
1203040E0AAABAB,Chlorhexidine gluconate 0.2% mouthwash
1203040E0AAADAD,Chlorhexidine gluconate 0.1%/Chlorobutanol 0.5% mouthwash SF
1203040E0AAAEAE,Chlorhexidine 0.2% oral spray sugar free
1203040E0AAAFAF,Chlorhexidine gluconate 0.12% mouthwash sugar free
1203040E0AAAHAH,Chlorhexidine glucon 0.06%/Sod fluoride 0.05% mouthwash SF
1203040E0AAAJAJ,Chlorhexidine 0.2% dental gel
1203040E0BB,Corsodyl
1203040E0BBAAAA,Corsodyl 1% dental gel
1203040E0BBABAB,Corsodyl 0.2% mouthwash aniseed
1203040E0BBACAB,Corsodyl Mint 0.2% mouthwash
1203040E0BBADAE,Corsodyl 0.2% oral spray
1203040E0BBAEAH,Corsodyl Daily Defence mouthwash
1203040E0BBAGAH,Corsodyl Daily mouthwash fresh mint
1203040E0BBAHAH,Corsodyl Daily mouthwash cool mint
1203040E0BBAIAB,Corsodyl 0.2% mouthwash alcohol free
1203040E0BBAJAH,Corsodyl Daily mouthwash icy white
1203040E0BC,Eludril (Mouthwash)
1203040E0BCAAAD,Eludril mouthwash
1203040E0BD,Colgate Chlorhexidine gluconate
1203040E0BDABAF,Colgate Chlorohex 1200 mouthwash
1203040E0BDADAB,Colgate Pro Gum Health 0.2% antiseptic mouthwash
1203040E0BE,Tarodent
1203040E0BEAAAB,Tarodent 0.2% mouthwash
1203040E0BG,Perio-kin
1203040E0BGAAAJ,Perio-kin 0.2% gel
1203040G0,Hexetidine
1203040G0AA,Hexetidine
1203040G0AAAAAA,Hexetidine 0.1% mouthwash sugar free
1203040G0BB,Oraldene
1203040G0BBAAAA,Oraldene 0.1% mouthwash peppermint
1203040G0BBABAA,Oraldene Icemint 0.1% mouthwash
1203040I0,Hydrogen peroxide
1203040I0AA,Hydrogen peroxide (Mouthwash)
1203040I0AAADAD,Hydrogen peroxide 1.5% mouthwash sugar free
1203040I0BC,Peroxyl
1203040I0BCAAAD,Peroxyl 1.5% mouthwash
1203040K0,Phenol
1203040K0AA,Phenol (Mouthwash)
1203040K0AAAGAG,Phenol 0.71% mouthwash sugar free
1203040K0BC,Ultra Chloraseptic (Mouthwash)
1203040K0BCAAAG,Ultra Chloraseptic 0.71% antiseptic mouthwash and gargle
1203040M0,Povidone-iodine
1203040M0AA,Povidone-Iodine (Mouthwash)
1203040M0AAAAAA,Povidone-Iodine 1% mouthwash sugar free
1203040M0BB,Betadine (Mouthwash)
1203040M0BBAAAA,Betadine 1% gargle and mouthwash
1203040N0,Sodium benzoate
1203040N0AA,Mouthwash tab
1203040N0AAAAAA,Mouthwash solution tablets
1203040P0,Sodium chloride
1203040P0AA,Sodium chloride (Mouthwash)
1203040P0AAAAAA,Sodium chloride compound mouthwash
1203040U0,Thymol
1203040U0AA,Thymol (mthwsh)
1203040U0AAABAB,Thymol glycerin compound mouthwash
1203040U0BI,Care (Thymol)
1203040U0BIAAAB,Care Antiseptic Mouthwash
120305,Treatment of dry mouth
1203050,Treatment of dry mouth
120305000,Other treatment of dry mouth preparations
120305000AA,Generic compound preparation BNF 1203050
120305000AAABAB,"Glycerin, Lemon swabstick sugar free (old)"
120305000AAACAC,"Glycerin, Blackcurrant swabstick sugar free (old)"
120305000BB,Proprietary compound preparation BNF 1203050
120305000BBAEA0,Biotene dry mouth antibacterial toothpaste original
120305000BBAFA0,Biotene Oralbalance dry mouth system
120305000BBAHA0,Biotene dry mouth gum
120305000BBAKA0,BioXtra 50unit medicated chewing gum
120305000BBATA0,Biotene Oralbalance dry mouth moisturising liquid
120305000BBAUA0,BioXtra 50unit sucking tablets
120305000BBAVA0,Aequasyal Prote Mth Spy 40ml (Dental)
120305000BBAWA0,Xerostom dry mouth spray
1203050A0,Artificial saliva
1203050A0AA,Artificial saliva
1203050A0AAABAB,Artificial saliva spray
1203050A0AAAKAK,Artificial saliva lozenges
1203050A0BC,Luborant
1203050A0BCAAAF,Luborant spray
1203050A0BE,AS Saliva Orthana
1203050A0BEAAAB,AS Saliva Orthana spray (A S Pharma)
1203050A0BEABAC,AS Saliva Orthana spray refill (A S Pharma)
1203050A0BEACAK,AS Saliva Orthana lozenges
1203050A0BH,Salivace
1203050A0BHAAAJ,Salivace spray
1203050P0,Pilocarpine hydrochloride
1203050P0AA,Pilocarpine hydrochloride (Systemic)
1203050P0AAABAB,Pilocarpine 5mg tablets
1203050P0AAACAC,Pilocarpine hydrochloride 3mg/5ml oral solution
1203050P0AAADAD,Pilocarpine hydrochloride 5mg/5ml oral solution
1203050P0AAAEAE,Pilocarpine hydrochloride 1.25mg/5ml oral solution
1203050P0AAAGAG,Pilocarpine hydrochloride 2.5mg/5ml oral solution
1203050P0AAAHAH,Pilocarpine hydrochloride 8mg/5ml oral solution
1203050P0BB,Salagen
1203050P0BBAAAB,Salagen 5mg tablets
