code,term
0801040D0BBABAB,Vepesid 100mg capsules
0801040D0BBADAD,Vepesid 100mg/5ml solution for infusion vials
0801040D0BC,Eposin
0801040D0BCAAAD,Eposin 100mg/5ml concentrate for solution for infusion vials
0801040D0BCABAF,Eposin 500mg/25ml concentrate for inf vials
0801040D0BD,Etopophos
0801040D0BDAAAG,Etopophos 100mg powder for solution for injection vials
0801040H0,Vinblastine sulfate
0801040H0AA,Vinblastine sulfate
0801040H0AAAAAA,Vinblastine 10mg powder for solution for injection vials
0801040H0AAABAB,Vinblastine 10mg/10ml solution for injection vials
0801040H0BB,Velbe
0801040H0BBAAAA,Velbe 10mg powder for solution for injection vials
0801040M0,Vincristine sulfate
0801040M0AA,Vincristine sulfate
0801040M0AAAEAE,Vincristine 1mg/1ml solution for injection vials
0801040M0AAAFAF,Vincristine 2mg/2ml solution for injection vials
0801040M0AAAGAG,Vincristine 5mg/5ml solution for injection vials
0801040M0BB,Oncovin
0801040M0BBADAE,Oncovin 1mg/1ml solution for injection vials
0801040Q0,Vindesine sulfate
0801040Q0AA,Vindesine sulfate
0801040Q0AAAAAA,Vindesine 5mg powder for solution for injection vials
0801040Q0BB,Eldisine
0801040Q0BBAAAA,Eldisine 5mg powder for solution for injection vials
0801040R0,Vinorelbine
0801040R0AA,Vinorelbine
0801040R0AAAAAA,Vinorelbine 10mg/1ml solution for infusion vials
0801040R0AAABAB,Vinorelbine 50mg/5ml solution for infusion vials
0801040R0AAACAC,Vinorelbine 20mg capsules
0801040R0AAADAD,Vinorelbine 30mg capsules
0801040R0AAAEAE,Vinorelbine 80mg capsules
0801040R0BB,Navelbine
0801040R0BBAAAA,Navelbine 10mg/1ml concentrate for inf vials
0801040R0BBABAB,Navelbine 50mg/5ml concentrate for inf vials
0801040R0BBACAC,Navelbine 20mg capsules
0801040R0BBADAD,Navelbine 30mg capsules
0801040R0BBAEAE,Navelbine 80mg capsules
080105,Other antineoplastic drugs
0801050,Other antineoplastic drugs
0801050AA,Imatinib mesilate
0801050AAAA,Imatinib mesilate
0801050AAAAAAAA,Imatinib 100mg capsules
0801050AAAAABAB,Imatinib 400mg tablets
0801050AAAAACAC,Imatinib 100mg tablets
0801050AAAAADAD,Imatinib 400mg capsules
0801050AABB,Glivec
0801050AABBAAAA,Glivec 100mg capsules
0801050AABBABAB,Glivec 400mg tablets
0801050AABBACAC,Glivec 100mg tablets
0801050AABC,Nibix
0801050AABCAAAA,Nibix 100mg capsules
0801050AABCABAD,Nibix 400mg capsules
0801050AB,Bexarotene
0801050ABAA,Bexarotene
0801050ABAAAAAA,Bexarotene 75mg capsules
0801050ABBB,Targretin
0801050ABBBAAAA,Targretin 75mg capsules
0801050AC,Bortezomib
0801050ACAA,Bortezomib
0801050ACAAAAAA,Bortezomib 3.5mg powder for solution for injection vials
0801050ACBB,Velcade
0801050ACBBAAAA,Velcade 3.5mg powder for solution for injection vials
0801050AD,Trastuzumab
0801050ADAA,Trastuzumab
0801050ADAAAAAA,Trastuzumab 150mg powder for solution for infusion vials
0801050ADAAABAB,Trastuzumab 600mg/5ml solution for injection vials
0801050ADAAACAC,Trastuzumab emtansine 100mg inf vials
0801050ADAAADAD,Trastuzumab emtansine 160mg inf vials
0801050ADAAAEAE,Trastuzumab 420mg powder for solution for infusion vials
0801050ADBB,Herceptin
0801050ADBBAAAA,Herceptin 150mg pdr for concentrate for inf vials
0801050ADBBABAB,Herceptin 600mg/5ml solution for injection vials
0801050ADBC,Kadcyla
0801050ADBCAAAC,Kadcyla 100mg pdr for concentrate for inf vials
0801050ADBCABAD,Kadcyla 160mg pdr for concentrate for inf vials
0801050ADBD,Ontruzant
0801050ADBDAAAA,Ontruzant 150mg pdr for concentrate for inf vials
0801050ADBE,Herzuma
0801050ADBEAAAA,Herzuma 150mg pdr for concentrate for inf vials
0801050ADBEABAE,Herzuma 420mg pdr for concentrate for inf vials
0801050ADBF,Kanjinti
0801050ADBFAAAA,Kanjinti 150mg pdr for concentrate for inf vials
0801050ADBFABAE,Kanjinti 420mg pdr for concentrate for inf vials
0801050ADBG,Trazimera
0801050ADBGAAAA,Trazimera 150mg pdr for concentrate for inf vials
0801050ADBGABAE,Trazimera 420mg pdr for concentrate for inf vials
0801050AE,Erlotinib
0801050AEAA,Erlotinib
0801050AEAAAAAA,Erlotinib 100mg tablets
0801050AEAAABAB,Erlotinib 150mg tablets
0801050AEAAACAC,Erlotinib 25mg tablets
0801050AEBB,Tarceva
0801050AEBBAAAA,Tarceva 100mg tablets
0801050AEBBABAB,Tarceva 150mg tablets
0801050AEBBACAC,Tarceva 25mg tablets
0801050AF,Topotecan
0801050AFAA,Topotecan
0801050AFAAAAAA,Topotecan 1mg powder for solution for infusion vials
0801050AFAAABAB,Topotecan 4mg powder for solution for infusion vials
0801050AFAAACAC,Topotecan 250microgram capsules
0801050AFAAADAD,Topotecan 1mg capsules
0801050AFAAAEAE,Topotecan 4mg/4ml solution for infusion vials
0801050AFAAAFAF,Topotecan 1mg/1ml solution for infusion vials
0801050AFBB,Hycamtin
0801050AFBBAAAA,Hycamtin 1mg pdr for concentrate for inf vials
0801050AFBBABAB,Hycamtin 4mg pdr for concentrate for inf vials
0801050AFBBACAC,Hycamtin 0.25mg capsules
0801050AFBBADAD,Hycamtin 1mg capsules
0801050AFBC,Potactasol
0801050AFBCAAAA,Potactasol 1mg pdr for concentrate for inf vials
0801050AFBCABAB,Potactasol 4mg pdr for concentrate for inf vials
0801050AG,Cetuximab
0801050AGAA,Cetuximab
0801050AGAAAAAA,Cetuximab 100mg/50ml solution for infusion vials
0801050AGAAABAB,Cetuximab 100mg/20ml solution for infusion vials
0801050AGAAACAC,Cetuximab 500mg/100ml solution for infusion vials
0801050AGBB,Erbitux
0801050AGBBAAAA,Erbitux 100mg/50ml solution for infusion vials
0801050AGBBABAB,Erbitux 100mg/20ml solution for infusion vials
0801050AGBBACAC,Erbitux 500mg/100ml solution for infusion vials
0801050AH,Porfimer sodium
0801050AHAA,Porfimer sodium
0801050AHAAAAAA,Porfimer sodium 15mg powder for solution for injection vials
0801050AHAAABAB,Porfimer sodium 75mg powder for solution for injection vials
0801050AHBB,Photofrin
0801050AHBBAAAA,Photofrin 15mg powder for solution for injection vials
0801050AHBBABAB,Photofrin 75mg powder for solution for injection vials
0801050AI,Arsenic
0801050AIAA,Arsenic
0801050AIAAAAAA,Arsenic 10mg/10ml solution for infusion ampoules
0801050AIBB,Trisenox
0801050AIBBAAAA,Trisenox 10mg/10ml concentrate for inf ampoules
0801050AJ,Sorafenib
0801050AJAA,Sorafenib
0801050AJAAAAAA,Sorafenib 200mg tablets
0801050AJBB,Nexavar
0801050AJBBAAAA,Nexavar 200mg tablets
0801050AK,Temoporfin
0801050AKAA,Temoporfin
0801050AKAAAAAA,Temoporfin 20mg/5ml solution for injection vials
0801050AKAAABAB,Temoporfin 1mg/1ml solution for injection vials
0801050AKAAACAC,Temoporfin 3mg/3ml solution for injection vials
0801050AKAAADAD,Temoporfin 6mg/6ml solution for injection vials
0801050AKBB,Foscan
0801050AKBBAAAA,Foscan 20mg/5ml solution for injection vials
0801050AKBBABAB,Foscan 1mg/1ml solution for injection vials
0801050AKBBACAC,Foscan 3mg/3ml solution for injection vials
0801050AKBBADAD,Foscan 6mg/6ml solution for injection vials
0801050AL,Oxaliplatin
0801050ALAA,Oxaliplatin
0801050ALAAAAAA,Oxaliplatin 50mg/10ml solution for infusion vials
0801050ALAAABAB,Oxaliplatin 100mg/20ml solution for infusion vials
0801050ALAAACAC,Oxaliplatin 50mg powder for solution for infusion vials
0801050ALAAADAD,Oxaliplatin 100mg powder for solution for infusion vials
0801050ALAAAEAE,Oxaliplatin 200mg/40ml solution for infusion vials
0801050ALAAAFAF,Oxaliplatin 150mg powder for solution for infusion vials
0801050ALBB,Eloxatin
0801050ALBBAAAA,Eloxatin 50mg/10ml concentrate for inf vials
0801050ALBBABAB,Eloxatin 100mg/20ml concentrate for inf vials
0801050ALBBACAE,Eloxatin 200mg/40ml concentrate for inf vials
0801050AM,Sunitinib
0801050AMAA,Sunitinib
0801050AMAAAAAA,Sunitinib 12.5mg capsules
0801050AMAAABAB,Sunitinib 25mg capsules
0801050AMAAACAC,Sunitinib 50mg capsules
0801050AMBB,Sutent
0801050AMBBAAAA,Sutent 12.5mg capsules
0801050AMBBABAB,Sutent 25mg capsules
0801050AMBBACAC,Sutent 50mg capsules
0801050AN,Dasatinib
0801050ANAA,Dasatinib
0801050ANAAAAAA,Dasatinib 20mg tablets
0801050ANAAABAB,Dasatinib 50mg tablets
0801050ANAAACAC,Dasatinib 70mg tablets
0801050ANAAADAD,Dasatinib 100mg tablets
0801050ANAAAEAE,Dasatinib 140mg tablets
0801050ANAAAFAF,Dasatinib 80mg tablets
0801050ANAAAGAG,Dasatinib 10mg/ml oral suspension
0801050ANBB,Sprycel
0801050ANBBAAAA,Sprycel 20mg tablets
0801050ANBBABAB,Sprycel 50mg tablets
0801050ANBBACAC,Sprycel 70mg tablets
0801050ANBBADAD,Sprycel 100mg tablets
0801050ANBBAEAE,Sprycel 140mg tablets
0801050ANBBAFAF,Sprycel 80mg tablets
0801050ANBBAGAG,Sprycel 10mg/ml oral suspension
0801050AP,Bevacizumab
0801050APAA,Bevacizumab
0801050APAAAAAA,Bevacizumab 100mg/4ml solution for infusion vials
0801050APAAABAB,Bevacizumab 400mg/16ml solution for infusion vials
0801050APAAACAC,Bevacizumab 1.25mg/0.05ml solution for injection vials
0801050APBB,Avastin
0801050APBBAAAA,Avastin 100mg/4ml solution for infusion vials
0801050APBBABAB,Avastin 400mg/16ml solution for infusion vials
0801050APBC,Zirabev
0801050APBCAAAA,Zirabev 100mg/4ml solution for infusion vials
0801050APBCABAB,Zirabev 400mg/16ml solution for infusion vials
0801050AR,Panitumumab
0801050ARAA,Panitumumab
0801050ARAAAAAA,Panitumumab 100mg/5ml solution for infusion vials
0801050ARAAABAB,Panitumumab 400mg/20ml solution for infusion vials
0801050ARBB,Vectibix
0801050ARBBAAAA,Vectibix 100mg/5ml concentrate for inf vials
0801050ARBBABAB,Vectibix 400mg/20ml concentrate for inf vials
0801050AS,Nilotinib
0801050ASAA,Nilotinib
0801050ASAAAAAA,Nilotinib 200mg capsules
0801050ASAAABAB,Nilotinib 150mg capsules
0801050ASAAACAC,Nilotinib 50mg capsules
0801050ASBB,Tasigna
0801050ASBBAAAA,Tasigna 200mg capsules
0801050ASBBABAB,Tasigna 150mg capsules
0801050ASBBACAC,Tasigna 50mg capsules
0801050AT,Lapatinib
0801050ATAA,Lapatinib
0801050ATAAAAAA,Lapatinib 250mg tablets
0801050ATBB,Tyverb
0801050ATBBAAAA,Tyverb 250mg tablets
0801050AU,Temsirolimus
0801050AUAA,Temsirolimus
0801050AUAAAAAA,Temsirolimus 30mg/1.2ml inf vials and diluent
0801050AUBB,Torisel
0801050AUBBAAAA,Torisel 30mg/1.2ml concentrate for inf vials and diluent
0801050AV,Trabectedin
0801050AVAA,Trabectedin
0801050AVAAAAAA,Trabectedin 250microgram inf vials
0801050AVAAABAB,Trabectedin 1mg powder for solution for infusion vials
0801050AVBB,Yondelis
0801050AVBBAAAA,Yondelis 0.25mg pdr for concentrate for inf vials
0801050AVBBABAB,Yondelis 1mg pdr for concentrate for inf vials
0801050AW,Gefitinib
0801050AWAA,Gefitinib
0801050AWAAAAAA,Gefitinib 250mg tablets
0801050AWBB,Iressa
0801050AWBBAAAA,Iressa 250mg tablets
0801050AX,Everolimus
0801050AXAA,Everolimus
0801050AXAAAAAA,Everolimus 5mg tablets
0801050AXAAABAB,Everolimus 10mg tablets
0801050AXAAACAC,Everolimus 2.5mg tablets
0801050AXAAADAD,Everolimus 250microgram tablets
0801050AXAAAEAE,Everolimus 750microgram tablets
0801050AXAAAFAF,Everolimus 500microgram tablets
0801050AXAAAGAG,Everolimus 2mg dispersible tablets sugar free
0801050AXAAAHAH,Everolimus 3mg dispersible tablets sugar free
0801050AXAAAIAI,Everolimus 5mg dispersible tablets sugar free
0801050AXBB,Afinitor
0801050AXBBAAAA,Afinitor 5mg tablets
0801050AXBBABAB,Afinitor 10mg tablets
0801050AXBBACAC,Afinitor 2.5mg tablets
0801050AXBC,Votubia
0801050AXBCAAAA,Votubia 5mg tablets
0801050AXBCABAC,Votubia 2.5mg tablets
0801050AXBCACAB,Votubia 10mg tablets
0801050AXBCADAG,Votubia 2mg dispersible tablets
0801050AXBCAEAH,Votubia 3mg dispersible tablets
0801050AXBCAFAI,Votubia 5mg dispersible tablets
0801050AXBD,Certican
0801050AXBDAAAD,Certican 0.25mg tablets
0801050AXBDABAE,Certican 0.75mg tablets
0801050AXBDACAF,Certican 0.5mg tablets
0801050AXBE,Zortress
0801050AXBEAAAD,Zortress 250microgram tablets
0801050AXBEABAE,Zortress 750microgram tablets
0801050AZ,Pazopanib
0801050AZAA,Pazopanib
0801050AZAAAAAA,Pazopanib 200mg tablets
0801050AZAAABAB,Pazopanib 400mg tablets
0801050AZBB,Votrient
0801050AZBBAAAA,Votrient 200mg tablets
0801050AZBBABAB,Votrient 400mg tablets
0801050BA,Pegaspargase
0801050BAAA,Pegaspargase
0801050BAAAAAAA,"Pegaspargase 3,750units/5ml solution for injection vials"
0801050BAAAABAB,"Pegaspargase 3,750units inj vials"
0801050BABB,Oncaspar
0801050BABBAAAA,"Oncaspar 3,750units/5ml inj vials (Imported)"
0801050BABBABAA,"Oncaspar 3,750units/5ml solution for injection vials"
0801050BABBACAB,"Oncaspar 3,750unit powder for solution for injection vials"
0801050BB,Eribulin
0801050BBAA,Eribulin
0801050BBAAAAAA,Eribulin 880micrograms/2ml solution for injection vials
0801050BBAAABAB,Eribulin 1320micrograms/3ml solution for injection vials
0801050BBBB,Halaven
0801050BBBBAAAA,Halaven 0.88mg/2ml solution for injection vials
0801050BBBBABAB,Halaven 1.32mg/3ml solution for injection vials
0801050BC,Ipilimumab
0801050BCAA,Ipilimumab
0801050BCAAAAAA,Ipilimumab 50mg/10ml solution for infusion vials
0801050BCAAABAB,Ipilimumab 200mg/40ml solution for infusion vials
0801050BCBB,Yervoy
0801050BCBBAAAA,Yervoy 50mg/10ml concentrate for solution for infusion vials
0801050BCBBABAB,Yervoy 200mg/40ml concentrate for inf vials
0801050BD,Vemurafenib
0801050BDAA,Vemurafenib
0801050BDAAAAAA,Vemurafenib 240mg tablets
0801050BDBB,Zelboraf
0801050BDBBAAAA,Zelboraf 240mg tablets
0801050BE,Paclitaxel albumin
0801050BEAA,Paclitaxel albumin
0801050BEAAAAAA,Paclitaxel albumin 100mg inf vials
0801050BEBB,Abraxane
0801050BEBBAAAA,Abraxane 100mg powder for suspension for infusion vials
0801050BF,Catumaxomab
0801050BFAA,Catumaxomab
0801050BFAAAAAA,Catumaxomab 50micrograms/0.5ml inf pre-filled syringes
0801050BFAAABAB,Catumaxomab 10micrograms/0.1ml inf pre-filled syringes
0801050BFBB,Removab
0801050BFBBAAAA,Removab 50micrograms/0.5 concentrate for inf pfs
0801050BFBBABAB,Removab 10micrograms/0.1ml concentrate for inf pfs
0801050BG,Vandetanib
0801050BGAA,Vandetanib
0801050BGAAAAAA,Vandetanib 100mg tablets
0801050BGAAABAB,Vandetanib 300mg tablets
0801050BGBB,Caprelsa
0801050BGBBAAAA,Caprelsa 100mg tablets
0801050BGBBABAB,Caprelsa 300mg tablets
0801050BH,Pipobroman
0801050BHAA,Pipobroman
0801050BHAAAAAA,Pipobroman 25mg tablets
0801050BI,Ruxolitinib
0801050BIAA,Ruxolitinib
0801050BIAAAAAA,Ruxolitinib 5mg tablets
0801050BIAAABAB,Ruxolitinib 15mg tablets
0801050BIAAACAC,Ruxolitinib 20mg tablets
0801050BIAAADAD,Ruxolitinib 10mg tablets
0801050BIBB,Jakavi
0801050BIBBAAAA,Jakavi 5mg tablets
0801050BIBBABAB,Jakavi 15mg tablets
0801050BIBBACAC,Jakavi 20mg tablets
0801050BIBBADAD,Jakavi 10mg tablets
0801050BJ,Axitinib
0801050BJAA,Axitinib
0801050BJAAAAAA,Axitinib 1mg tablets
0801050BJAAABAB,Axitinib 5mg tablets
0801050BJAAACAC,Axitinib 7mg tablets
0801050BJAAADAD,Axitinib 3mg tablets
0801050BJBB,Inlyta
0801050BJBBAAAA,Inlyta 1mg tablets
0801050BJBBABAB,Inlyta 5mg tablets
0801050BJBBACAC,Inlyta 7mg tablets
0801050BJBBADAD,Inlyta 3mg tablets
0801050BK,Pertuzumab
0801050BKAA,Pertuzumab
0801050BKAAAAAA,Pertuzumab 420mg/14ml solution for infusion vials
0801050BKBB,Perjeta
0801050BKBBAAAA,Perjeta 420mg/14ml concentrate for inf vials
0801050BL,Bosutinib
0801050BLAA,Bosutinib
0801050BLAAAAAA,Bosutinib 100mg tablets
0801050BLAAABAB,Bosutinib 500mg tablets
0801050BLAAACAC,Bosutinib 400mg tablets
0801050BLBB,Bosulif
0801050BLBBAAAA,Bosulif 100mg tablets
0801050BLBBABAB,Bosulif 500mg tablets
0801050BLBBACAC,Bosulif 400mg tablets
0801050BM,Vismodegib
0801050BMAA,Vismodegib
0801050BMAAAAAA,Vismodegib 150mg capsules
0801050BMBB,Erivedge
0801050BMBBAAAA,Erivedge 150mg capsules
0801050BN,Regorafenib
0801050BNAA,Regorafenib
0801050BNAAAAAA,Regorafenib 40mg tablets
0801050BNBB,Stivarga
0801050BNBBAAAA,Stivarga 40mg tablets
0801050BP,Afatinib
0801050BPAA,Afatinib
0801050BPAAAAAA,Afatinib 30mg tablets
0801050BPAAABAB,Afatinib 40mg tablets
0801050BPAAACAC,Afatinib 20mg tablets
0801050BPAAADAD,Afatinib 50mg tablets
0801050BPBB,Gilotrif
0801050BPBBAAAA,Gilotrif 30mg tablets
0801050BPBBABAB,Gilotrif 40mg tablets
0801050BPBBACAC,Gilotrif 20mg tablets
0801050BPBC,Giotrif
0801050BPBCAAAC,Giotrif 20mg tablets
0801050BPBCABAA,Giotrif 30mg tablets
0801050BPBCACAB,Giotrif 40mg tablets
0801050BPBCADAD,Giotrif 50mg tablets
0801050BQ,Ponatinib
0801050BQAA,Ponatinib
0801050BQAAAAAA,Ponatinib 15mg tablets
0801050BQAAABAB,Ponatinib 45mg tablets
0801050BQAAACAC,Ponatinib 30mg tablets
0801050BQBB,Iclusig
0801050BQBBAAAA,Iclusig 15mg tablets
0801050BQBBABAB,Iclusig 45mg tablets
0801050BQBBACAC,Iclusig 30mg tablets
0801050BR,Cabozantinib
0801050BRAA,Cabozantinib
0801050BRAAAAAA,Cabozantinib 20mg capsules
0801050BRAAABAB,Cabozantinib 20mg capsules and Cabozantinib 80mg capsules
0801050BRAAACAC,Cabozantinib 20mg tablets
0801050BRAAADAD,Cabozantinib 40mg tablets
0801050BRAAAEAE,Cabozantinib 60mg tablets
0801050BRBB,Cometriq
0801050BRBBAAAA,Cometriq 20mg capsules
0801050BRBBABAB,Cometriq 20mg capsules and Cometriq 80mg capsules
0801050BRBC,Cabometyx
0801050BRBCAAAC,Cabometyx 20mg tablets
0801050BRBCABAD,Cabometyx 40mg tablets
0801050BRBCACAE,Cabometyx 60mg tablets
0801050BS,Ibrutinib
0801050BSAA,Ibrutinib
0801050BSAAAAAA,Ibrutinib 140mg capsules
0801050BSAAABAB,Ibrutinib 140mg tablets
0801050BSAAACAC,Ibrutinib 280mg tablets
0801050BSAAADAD,Ibrutinib 420mg tablets
0801050BSAAAEAE,Ibrutinib 560mg tablets
0801050BSBB,Imbruvica
0801050BSBBAAAA,Imbruvica 140mg capsules
0801050BSBBABAB,Imbruvica 140mg tablets
0801050BSBBACAC,Imbruvica 280mg tablets
0801050BSBBADAD,Imbruvica 420mg tablets
0801050BSBBAEAE,Imbruvica 560mg tablets
0801050BT,Nintedanib
0801050BTAA,Nintedanib
0801050BTAAAAAA,Nintedanib 100mg capsules
0801050BTAAABAB,Nintedanib 150mg capsules
0801050BTBB,Vargatef
0801050BTBBAAAA,Vargatef 100mg capsules
0801050BTBBABAB,Vargatef 150mg capsules
0801050BTBC,Ofev
0801050BTBCAAAA,Ofev 100mg capsules
0801050BTBCABAB,Ofev 150mg capsules
0801050BU,Asparaginase
0801050BUAA,Asparaginase
0801050BUAAAAAA,"Asparaginase 5,000unit inj vials"
0801050BUAAABAB,"Asparaginase 10,000unit inj vials"
0801050BV,Lenvatinib
0801050BVAA,Lenvatinib
0801050BVAAAAAA,Lenvatinib 4mg capsules
0801050BVAAABAB,Lenvatinib 10mg capsules
0801050BVBB,Lenvima
0801050BVBBAAAA,Lenvima 4mg capsules
0801050BVBBABAB,Lenvima 10mg capsules
0801050BVBC,Kisplyx
0801050BVBCAAAA,Kisplyx 4mg capsules
0801050BVBCABAB,Kisplyx 10mg capsules
0801050BW,Panobinostat
0801050BWAA,Panobinostat
0801050BWAAAAAA,Panobinostat 20mg capsules
0801050BWAAABAB,Panobinostat 10mg capsules
0801050BWAAACAC,Panobinostat 15mg capsules
0801050BWBB,Farydak
0801050BWBBAAAA,Farydak 20mg capsules
0801050BWBBABAB,Farydak 10mg capsules
0801050BWBBACAC,Farydak 15mg capsules
0801050BY,Olaparib
0801050BYAA,Olaparib
0801050BYAAAAAA,Olaparib 50mg capsules
0801050BYAAABAB,Olaparib 100mg tablets
0801050BYAAACAC,Olaparib 150mg tablets
0801050BYBB,Lynparza
0801050BYBBAAAA,Lynparza 50mg capsules
0801050BYBBABAB,Lynparza 100mg tablets
0801050BYBBACAC,Lynparza 150mg tablets
0801050BZ,Ramucirumab
0801050BZAA,Ramucirumab
0801050BZAAAAAA,Ramucirumab 100mg/10ml solution for infusion vials
0801050BZAAABAB,Ramucirumab 500mg/50ml solution for infusion vials
0801050BZBB,Cyramza
0801050BZBBAAAA,Cyramza 100mg/10ml concentrate for inf vials
0801050BZBBABAB,Cyramza 500mg/50ml concentrate for inf vials
0801050C0,Amsacrine
0801050C0AA,Amsacrine
0801050C0AAAAAA,Amsacrine 75mg/1.5ml inf ampoules and diluent
0801050C0BB,Amsidine
0801050C0BBAAAA,Amsidine 75mg/1.5ml inf ampoules and diluent (Mercury)
0801050C0BBABAA,Amsidine 75mg/1.5ml inf ampoules and diluent (Eurocept)
0801050CA,Pembrolizumab
0801050CAAA,Pembrolizumab
0801050CAAAAAAA,Pembrolizumab 50mg powder for solution for infusion vials
0801050CAAAABAB,Pembrolizumab 100mg/4ml solution for infusion vials
0801050CABB,Keytruda
0801050CABBAAAA,Keytruda 50mg pdr for concentrate for inf vials
0801050CABBABAB,Keytruda 100mg/4ml concentrate for inf vials
0801050CB,Palbociclib
0801050CBAA,Palbociclib
0801050CBAAAAAA,Palbociclib 75mg capsules
0801050CBAAABAB,Palbociclib 100mg capsules
0801050CBAAACAC,Palbociclib 125mg capsules
0801050CBBB,Ibrance
0801050CBBBAAAA,Ibrance 75mg capsules
0801050CBBBABAB,Ibrance 100mg capsules
0801050CBBBACAC,Ibrance 125mg capsules
0801050CC,Ixazomib
0801050CCAA,Ixazomib
0801050CCAAAAAA,Ixazomib 2.3mg capsules
0801050CCAAABAB,Ixazomib 3mg capsules
0801050CCAAACAC,Ixazomib 4mg capsules
0801050CCBB,Ninlaro
0801050CCBBAAAA,Ninlaro 2.3mg capsules
0801050CCBBABAB,Ninlaro 3mg capsules
0801050CCBBACAC,Ninlaro 4mg capsules
0801050CD,Alectinib
0801050CDAA,Alectinib
0801050CDAAAAAA,Alectinib 150mg capsules
0801050CDBB,Alecensa
0801050CDBBAAAA,Alecensa 150mg capsules
0801050CE,Inotuzumab
0801050CEAA,Inotuzumab
0801050CEAAAAAA,Inotuzumab ozogamicin 1mg inf vials
0801050CEBB,Besponsa
0801050CEBBAAAA,Besponsa 1mg pdr for concentrate for inf
0801050CF,Avelumab
0801050CFAA,Avelumab
0801050CFAAAAAA,Avelumab 200mg/10ml solution for infusion vials
0801050CFBB,Bavencio
0801050CFBBAAAA,Bavencio 200mg/10ml concentrate for inf vials
0801050CG,Osimertinib
0801050CGAA,Osimertinib
0801050CGAAAAAA,Osimertinib 40mg tablets
0801050CGAAABAB,Osimertinib 80mg tablets
0801050CGBB,Tagrisso
0801050CGBBAAAA,Tagrisso 40mg tablets
0801050CGBBABAB,Tagrisso 80mg tablets
0801050CH,Trametinib
0801050CHAA,Trametinib
0801050CHAAAAAA,Trametinib 500micrograms tablets
0801050CHAAABAB,Trametinib 2mg tablets
0801050CHBB,Mekinist
0801050CHBBAAAA,Mekinist 0.5mg tablets
0801050CHBBABAB,Mekinist 2mg tablets
0801050CI,Cobimetinib
0801050CIAA,Cobimetinib
0801050CIAAAAAA,Cobimetinib 20mg tablets
0801050CIBB,Cotellic
0801050CIBBAAAA,Cotellic 20mg tablets
0801050CJ,Niraparib
0801050CJAA,Niraparib
0801050CJAAAAAA,Niraparib 100mg capsules
0801050CJBB,Zejula
0801050CJBBAAAA,Zejula 100mg capsules
0801050CK,Midostaurin
0801050CKAA,Midostaurin
0801050CKAAAAAA,Midostaurin 25mg capsules
0801050CKBB,Rydapt
0801050CKBBAAAA,Rydapt 25mg capsules
0801050CL,Abemaciclib
0801050CLAA,Abemaciclib
0801050CLAAAAAA,Abemaciclib 100mg tablets
0801050CLAAABAB,Abemaciclib 150mg tablets
0801050CLAAACAC,Abemaciclib 50mg tablets
0801050CLBB,Verzenios
0801050CLBBAAAA,Verzenios 100mg tablets
0801050CLBBABAB,Verzenios 150mg tablets
0801050CLBBACAC,Verzenios 50mg tablets
0801050CM,Encorafenib
0801050CMAA,Encorafenib
0801050CMAAAAAA,Encorafenib 75mg capsules
0801050CMAAABAB,Encorafenib 50mg capsules
0801050CMBB,Braftovi
0801050CMBBAAAA,Braftovi 75mg capsules
0801050CMBBABAB,Braftovi 50mg capsules
0801050CN,Binimetinib
0801050CNAA,Binimetinib
0801050CNAAAAAA,Binimetinib 15mg tablets
0801050CNBB,Mektovi
0801050CNBBAAAA,Mektovi 15mg tablets
0801050CP,Brigatinib
0801050CPAA,Brigatinib
0801050CPAAAAAA,Brigatinib 180mg tablets
0801050CPAAABAB,Brigatinib 30mg tablets
0801050CPAAACAC,Brigatinib 90mg tablets
0801050CPAAADAD,Brigatinib 90mg tablets and Brigatinib 180mg tablets
0801050CPBB,Alunbrig
0801050CPBBAAAA,Alunbrig 180mg tablets
0801050CPBBABAB,Alunbrig 30mg tablets
0801050CPBBACAC,Alunbrig 90mg tablets
0801050CPBBADAD,Alunbrig 90mg/180mg tablets treatment initiation pack
0801050CQ,Dacomitinib
0801050CQAA,Dacomitinib
0801050CQAAAAAA,Dacomitinib 15mg tablets
0801050CQAAABAB,Dacomitinib 30mg tablets
0801050CQAAACAC,Dacomitinib 45mg tablets
0801050CQBB,Vizimpro
0801050CQBBAAAA,Vizimpro 15mg tablets
0801050CQBBABAB,Vizimpro 30mg tablets
0801050CQBBACAC,Vizimpro 45mg tablets
0801050D0,Docetaxel
0801050D0AA,Docetaxel
0801050D0AAAAAA,Docetaxel 20mg/0.5ml solution for infusion vials and diluent
0801050D0AAABAB,Docetaxel 80mg/2ml solution for infusion vials and diluent
0801050D0AAACAC,Docetaxel 20mg/1ml solution for infusion vials
0801050D0AAADAD,Docetaxel 80mg/4ml solution for infusion vials
0801050D0AAAEAE,Docetaxel 20mg/2ml solution for infusion vials
0801050D0AAAFAF,Docetaxel 80mg/8ml solution for infusion vials
0801050D0AAAGAG,Docetaxel 160mg/16ml solution for infusion vials
0801050D0AAAHAH,Docetaxel 140mg/7ml solution for infusion vials
0801050D0AAAIAI,Docetaxel 160mg/8ml solution for infusion vials
0801050D0AAALAL,Docetaxel 20mg/0.72ml inf vials and diluent
0801050D0AAAMAM,Docetaxel 80mg/2.88ml inf vials and diluent
0801050D0BB,Taxotere
