dmd_type,dmd_id,dmd_name,bnf_code
AMP,5004811000001102,FSME-Bulin solution for injection 5ml vials,140500000BNAIA0
VMP,4792711000001107,Normal immunoglobulin human 500mg/10ml solution for infusion vials,1405010A0AAAAAA
VMP,333727008,Normal immunoglobulin human 10g powder and solvent for solution for injection bottles,1405010A0AAABAB
AMP,9054711000001105,Normal immunoglobulin human 10g powder and solvent for solution for injection bottles,1405010A0AAABAB
VMP,4368411000001100,Normal immunoglobulin human 10g/200ml solution for infusion vials,1405010A0AAACAC
VMP,7966211000001101,Normal immunoglobulin human 750mg/4.6875ml solution for injection vials,1405010A0AAAEAE
VMP,4210311000001103,Normal immunoglobulin human 1.6g/10ml solution for injection vials,1405010A0AAAFAF
VMP,333731002,Normal immunoglobulin human 3g powder and solvent for solution for injection bottles,1405010A0AAAHAH
AMP,9053911000001105,Normal immunoglobulin human 3g powder and solvent for solution for injection bottles,1405010A0AAAHAH
VMP,36032711000001106,Normal immunoglobulin human 6g powder and solvent for solution for infusion bottles,1405010A0AAAIAI
VMP,333732009,Normal immunoglobulin human 2.5g powder and solvent for solution for injection bottles,1405010A0AAAJAJ
VMP,4515111000001101,Normal immunoglobulin human 5g powder and solvent for solution for injection bottles,1405010A0AAAKAK
VMP,4368511000001101,Normal immunoglobulin human 2.5g/50ml solution for infusion vials,1405010A0AAALAL
VMP,4368311000001107,Normal immunoglobulin human 5g/100ml solution for infusion vials,1405010A0AAANAN
VMP,4428211000001103,Normal immunoglobulin human 1g powder and solvent for solution for injection bottles,1405010A0AAAPAP
VMP,333734005,Normal immunoglobulin human 500mg powder and solvent for solution for injection bottles,1405010A0AAARAR
VMP,4428311000001106,Normal immunoglobulin human 12g powder and solvent for solution for infusion bottles,1405010A0AAAZAZ
VMP,5457711000001100,Normal immunoglobulin human 800mg/5ml solution for injection vials,1405010A0AABEBE
VMP,9056311000001100,Normal immunoglobulin human 250mg/1.67ml solution for injection vials,1405010A0AABGBG
VMP,9262611000001107,Normal immunoglobulin human 6g/50ml solution for infusion vials,1405010A0AABHBH
VMP,9262511000001108,Normal immunoglobulin human 12g/100ml solution for infusion vials,1405010A0AABIBI
VMP,9724611000001102,Normal immunoglobulin human 1.5g/9.375ml solution for injection vials,1405010A0AABJBJ
VMP,15097611000001109,Normal immunoglobulin human 5g/50ml solution for infusion bottles,1405010A0AABKBK
VMP,15097511000001105,Normal immunoglobulin human 10g/100ml solution for infusion bottles,1405010A0AABLBL
VMP,15144911000001109,Normal immunoglobulin human 480mg/3ml solution for injection vials,1405010A0AABMBM
VMP,15145011000001109,Normal immunoglobulin human 3.2g/20ml solution for injection vials,1405010A0AABNBN
VMP,15145311000001107,Normal immunoglobulin human 5g/50ml solution for infusion vials,1405010A0AABPBP
AMP,28980511000001109,Normal immunoglobulin human 5g/50ml solution for infusion vials,1405010A0AABPBP
VMP,15145411000001100,Normal immunoglobulin human 10g/100ml solution for infusion vials,1405010A0AABQBQ
AMP,28981311000001108,Normal immunoglobulin human 10g/100ml solution for infusion vials,1405010A0AABQBQ
VMP,15145611000001102,Normal immunoglobulin human 20g/200ml solution for infusion vials,1405010A0AABRBR
AMP,28982311000001104,Normal immunoglobulin human 20g/200ml solution for infusion vials,1405010A0AABRBR
VMP,15568111000001100,Normal immunoglobulin human 2.5g/25ml solution for infusion vials,1405010A0AABSBS
AMP,28978511000001103,Normal immunoglobulin human 2.5g/25ml solution for infusion vials,1405010A0AABSBS
VMP,16090711000001104,Normal immunoglobulin human 20g/400ml solution for infusion vials,1405010A0AABTBT
VMP,17180811000001100,Normal immunoglobulin human 1g/10ml solution for infusion vials,1405010A0AABUBU
VMP,17986911000001106,Normal immunoglobulin human 1.65g/10ml solution for injection vials,1405010A0AABVBV
VMP,17987011000001105,Normal immunoglobulin human 3.3g/20ml solution for injection vials,1405010A0AABWBW
VMP,19476011000001108,Normal immunoglobulin human 2g/20ml solution for infusion vials,1405010A0AABXBX
VMP,19475911000001100,Normal immunoglobulin human 20g/200ml solution for infusion bottles,1405010A0AABYBY
VMP,19475711000001102,Normal immunoglobulin human 10g/200ml solution for infusion bottles,1405010A0AABZBZ
VMP,19475811000001105,Normal immunoglobulin human 2.5g/50ml solution for infusion bottles,1405010A0AACACA
VMP,19476111000001109,Normal immunoglobulin human 5g/100ml solution for infusion bottles,1405010A0AACBCB
VMP,19466511000001109,Normal immunoglobulin human 1g/5ml solution for infusion vials,1405010A0AACCCC
VMP,19467111000001102,Normal immunoglobulin human 2g/10ml solution for infusion vials,1405010A0AACDCD
VMP,19467511000001106,Normal immunoglobulin human 4g/20ml solution for infusion vials,1405010A0AACECE
VMP,21216411000001100,Normal immunoglobulin human 1g/20ml solution for infusion vials,1405010A0AACFCF
VMP,28989811000001103,Normal immunoglobulin human 10g/100ml solution for infusion vials and Recombinant human hyaluronidase solution for infusion 5ml vials,1405010A0AACGCG
VMP,28989911000001108,Normal immunoglobulin human 2.5g/25ml solution for infusion vials and Recombinant human hyaluronidase solution for infusion 1.25ml vials,1405010A0AACHCH
VMP,28990011000001100,Normal immunoglobulin human 20g/200ml solution for infusion vials and Recombinant human hyaluronidase solution for infusion 10ml vials,1405010A0AACICI
VMP,28990211000001105,Normal immunoglobulin human 30g/300ml solution for infusion vials and Recombinant human hyaluronidase solution for infusion 15ml vials,1405010A0AACJCJ
VMP,28990311000001102,Normal immunoglobulin human 5g/50ml solution for infusion vials and Recombinant human hyaluronidase solution for infusion 2.5ml vials,1405010A0AACKCK
VMP,32523511000001106,Normal immunoglobulin human 1g/6ml solution for injection vials,1405010A0AACLCL
VMP,32466911000001108,Normal immunoglobulin human 2g/12ml solution for injection vials,1405010A0AACMCM
VMP,32467311000001105,Normal immunoglobulin human 4g/24ml solution for injection vials,1405010A0AACNCN
VMP,32467711000001109,Normal immunoglobulin human 8g/48ml solution for injection vials,1405010A0AACPCP
VMP,28990111000001104,Normal immunoglobulin human 30g/300ml solution for infusion vials,1405010A0AACQCQ
AMP,28983211000001101,Normal immunoglobulin human 30g/300ml solution for infusion vials,1405010A0AACQCQ
VMP,34697911000001102,Normal immunoglobulin human 8g/40ml solution for infusion vials,1405010A0AACRCR
VMP,35356311000001108,Normal immunoglobulin human 1g/5ml solution for injection pre-filled syringes,1405010A0AACSCS
VMP,35356411000001101,Normal immunoglobulin human 2g/10ml solution for injection pre-filled syringes,1405010A0AACTCT
VMP,35431711000001107,Normal immunoglobulin human 2.5g/25ml solution for infusion bottles,1405010A0AACUCU
VMP,36108211000001104,Normal immunoglobulin human 1g/6.25ml solution for injection vials,1405010A0AACVCV
VMP,36108311000001107,Normal immunoglobulin human 2g/12.5ml solution for injection vials,1405010A0AACWCW
VMP,36108411000001100,Normal immunoglobulin human 4g/25ml solution for injection vials,1405010A0AACXCX
AMP,4205211000001100,Gammabulin 1.6g/10ml solution for injection vials,1405010A0BBACAF
AMP,4164111000001105,Sandoglobulin 3g powder and solvent for solution for injection bottles,1405010A0BEAAAH
AMP,4164811000001103,Sandoglobulin 6g powder and solvent for solution for infusion bottles,1405010A0BEABAI
AMP,4401911000001108,Sandoglobulin 1g powder and solvent for solution for injection bottles,1405010A0BEACAP
AMP,4402311000001103,Sandoglobulin 12g powder and solvent for solution for infusion bottles,1405010A0BEADAZ
AMP,9253211000001108,Sandoglobulin NF 6g/50ml solution for infusion vials,1405010A0BEAEBH
AMP,9253711000001101,Sandoglobulin NF 12g/100ml solution for infusion vials,1405010A0BEAFBI
AMP,4764011000001101,Gammagard S/D 5g powder and solvent for solution for injection bottles,1405010A0BKAAAK
AMP,4764611000001108,Gammagard S/D 2.5g powder and solvent for solution for injection bottles,1405010A0BKABAJ
AMP,4765311000001104,Gammagard S/D 10g powder and solvent for solution for injection bottles,1405010A0BKACAB
AMP,4764311000001103,Gammagard S/D 500mg powder and solvent for solution for injection bottles,1405010A0BKADAR
AMP,4364311000001102,Vigam Liquid 5g/100ml solution for infusion vials,1405010A0BLACAN
AMP,4764811000001107,Vigam-S 2.5g powder and solvent for solution for injection bottles,1405010A0BLADAJ
AMP,4505911000001100,Vigam-S 5g powder and solvent for solution for injection bottles,1405010A0BLAEAK
AMP,4365411000001105,Vigam Liquid 10g/200ml solution for infusion vials,1405010A0BLAFAC
AMP,4364911000001101,Vigam Liquid 2.5g/50ml solution for infusion vials,1405010A0BLAGAL
AMP,4763511000001106,Flebogamma 2.5g/50ml solution for infusion vials,1405010A0BMAAAL
AMP,4763111000001102,Flebogamma 5g/100ml solution for infusion vials,1405010A0BMABAN
AMP,4763311000001100,Flebogamma 10g/200ml solution for infusion vials,1405010A0BMACAC
AMP,4781911000001102,Flebogamma 500mg/10ml solution for infusion vials,1405010A0BMADAA
AMP,10793911000001104,Octagam 10g/200ml solution for infusion vials,1405010A0BNAAAC
AMP,10793711000001101,Octagam 5g/100ml solution for infusion vials,1405010A0BNABAN
AMP,10793511000001106,Octagam 2.5g/50ml solution for infusion vials,1405010A0BNACAL
AMP,15073711000001100,Octagam 10% 5g/50ml solution for infusion bottles,1405010A0BNADBK
AMP,15072511000001103,Octagam 10% 10g/100ml solution for infusion bottles,1405010A0BNAEBL
AMP,19470311000001108,Octagam 10% 2g/20ml solution for infusion vials,1405010A0BNAFBX
AMP,19470611000001103,Octagam 10% 20g/200ml solution for infusion bottles,1405010A0BNAGBY
AMP,19470911000001109,Octagam 5% 10g/200ml solution for infusion bottles,1405010A0BNAHBZ
AMP,19471211000001106,Octagam 5% 2.5g/50ml solution for infusion bottles,1405010A0BNAICA
AMP,19471511000001109,Octagam 5% 5g/100ml solution for infusion bottles,1405010A0BNAJCB
AMP,5438011000001102,Subcuvia 800mg/5ml solution for injection vials,1405010A0BPAABE
AMP,5437711000001101,Subcuvia 1.6g/10ml solution for injection vials,1405010A0BPABAF
AMP,7949411000001100,Subgam 750mg/4.6875ml solution for injection vials,1405010A0BQAAAE
AMP,9721711000001108,Subgam 1.5g/9.375ml solution for injection vials,1405010A0BQABBJ
AMP,35940311000001101,Subgam 1g/6.25ml solution for injection vials,1405010A0BQACCV
AMP,35940611000001106,Subgam 2g/12.5ml solution for injection vials,1405010A0BQADCW
AMP,35940911000001100,Subgam 4g/25ml solution for injection vials,1405010A0BQAECX
AMP,9052411000001106,Liberim IM 250mg/1.67ml solution for injection vials,1405010A0BRAABG
AMP,9362011000001105,Vivaglobin 1.6g/10ml solution for injection vials,1405010A0BSAAAF
AMP,15145111000001105,Vivaglobin 480mg/3ml solution for injection vials,1405010A0BSABBM
AMP,15145711000001106,Vivaglobin 3.2g/20ml solution for injection vials,1405010A0BSACBN
AMP,15146111000001104,Privigen 5g/50ml solution for infusion vials,1405010A0BTAABP
AMP,15146411000001109,Privigen 10g/100ml solution for infusion vials,1405010A0BTABBQ
AMP,15146811000001106,Privigen 20g/200ml solution for infusion vials,1405010A0BTACBR
AMP,15545711000001102,Privigen 2.5g/25ml solution for infusion vials,1405010A0BTADBS
AMP,16077211000001101,Flebogamma DIF 500mg/10ml solution for infusion vials,1405010A0BUAAAA
AMP,16077411000001102,Flebogamma DIF 2.5g/50ml solution for infusion vials,1405010A0BUABAL
AMP,16076811000001102,Flebogamma DIF 5g/100ml solution for infusion vials,1405010A0BUACAN
AMP,16077011000001106,Flebogamma DIF 10g/200ml solution for infusion vials,1405010A0BUADAC
AMP,16077711000001108,Flebogamma DIF 20g/400ml solution for infusion vials,1405010A0BUAEBT
AMP,19177211000001102,Flebogamma DIF 10g/100ml solution for infusion vials,1405010A0BUAFBQ
AMP,19177411000001103,Flebogamma DIF 20g/200ml solution for infusion vials,1405010A0BUAGBR
AMP,19177611000001100,Flebogamma DIF 5g/50ml solution for infusion vials,1405010A0BUAHBP
AMP,17171811000001101,Kiovig 1g/10ml solution for infusion vials,1405010A0BVAABU
AMP,17172011000001104,Kiovig 2.5g/25ml solution for infusion vials,1405010A0BVABBS
AMP,17172211000001109,Kiovig 5g/50ml solution for infusion vials,1405010A0BVACBP
AMP,17172411000001108,Kiovig 10g/100ml solution for infusion vials,1405010A0BVADBQ
AMP,17172711000001102,Kiovig 20g/200ml solution for infusion vials,1405010A0BVAEBR
AMP,33221311000001102,Kiovig 30g/300ml solution for infusion vials,1405010A0BVAFCQ
AMP,17199811000001105,Gammaplex 2.5g/50ml solution for infusion vials,1405010A0BWAAAL
AMP,17198811000001103,Gammaplex 5g/100ml solution for infusion vials,1405010A0BWABAN
AMP,17200311000001105,Gammaplex 10g/200ml solution for infusion vials,1405010A0BWACAC
AMP,21714211000001102,Gammaplex 20g/400ml solution for infusion vials,1405010A0BWADBT
AMP,36937511000001108,Gammaplex 10% 5g/50ml solution for infusion bottles,1405010A0BWAEBK
AMP,36941011000001106,Gammaplex 10% 10g/100ml solution for infusion bottles,1405010A0BWAFBL
AMP,36941211000001101,Gammaplex 10% 20g/200ml solution for infusion bottles,1405010A0BWAGBY
AMP,37564711000001109,Gammaplex 10g/100ml solution for infusion vials,1405010A0BWAHBQ
AMP,37564911000001106,Gammaplex 20g/200ml solution for infusion vials,1405010A0BWAIBR
AMP,37565111000001107,Gammaplex 5g/50ml solution for infusion vials,1405010A0BWAJBP
AMP,17976811000001109,Gammanorm 1.65g/10ml solution for injection vials,1405010A0BXAABV
AMP,17976511000001106,Gammanorm 3.3g/20ml solution for injection vials,1405010A0BXABBW
AMP,32503011000001107,Gammanorm 1g/6ml solution for injection vials,1405010A0BXACCL
AMP,32467111000001108,Gammanorm 2g/12ml solution for injection vials,1405010A0BXADCM
AMP,32467511000001104,Gammanorm 4g/24ml solution for injection vials,1405010A0BXAECN
AMP,32467911000001106,Gammanorm 8g/48ml solution for injection vials,1405010A0BXAFCP
AMP,19804711000001100,Gamunex 10% 5g/50ml solution for infusion vials,1405010A0BYAABP
AMP,19804911000001103,Gamunex 10% 10g/100ml solution for infusion vials,1405010A0BYABBQ
AMP,19805111000001102,Gamunex 10% 20g/200ml solution for infusion vials,1405010A0BYACBR
AMP,19839011000001108,Gamunex 10% 1g/10ml solution for infusion vials,1405010A0BYADBU
AMP,19466811000001107,Hizentra 1g/5ml solution for infusion vials,1405010A0BZAACC
AMP,19467211000001108,Hizentra 2g/10ml solution for infusion vials,1405010A0BZABCD
AMP,19467611000001105,Hizentra 4g/20ml solution for infusion vials,1405010A0BZACCE
AMP,35323911000001104,Hizentra 1g/5ml solution for injection pre-filled syringes,1405010A0BZADCS
AMP,35324211000001106,Hizentra 2g/10ml solution for injection pre-filled syringes,1405010A0BZAECT
AMP,21209611000001107,Intratect 1g/20ml solution for infusion vials,1405010A0CBAACF
AMP,21209911000001101,Intratect 2.5g/50ml solution for infusion vials,1405010A0CBABAL
AMP,21210311000001109,Intratect 5g/100ml solution for infusion vials,1405010A0CBACAN
AMP,21210611000001104,Intratect 10g/200ml solution for infusion vials,1405010A0CBADAC
AMP,21830411000001101,Intratect 1g/10ml solution for infusion vials,1405010A0CBAEBU
AMP,21830811000001104,Intratect 5g/50ml solution for infusion vials,1405010A0CBAFBP
AMP,21832011000001109,Intratect 10g/100ml solution for infusion vials,1405010A0CBAGBQ
AMP,21833011000001100,Intratect 20g/200ml solution for infusion vials,1405010A0CBAHBR
AMP,22355711000001102,Aragam 2.5g/50ml solution for infusion vials,1405010A0CCAAAL
AMP,22355911000001100,Aragam 5g/100ml solution for infusion vials,1405010A0CCABAN
AMP,22356211000001103,Aragam 10g/200ml solution for infusion vials,1405010A0CCACAC
AMP,22356511000001100,Aragam 20g/400ml solution for infusion vials,1405010A0CCADBT
AMP,28982111000001101,HyQvia 10g/100ml solution for infusion and 5ml vials,1405010A0CDAACG
AMP,28980311000001103,HyQvia 2.5g/25ml solution for infusion and 1.25ml vials,1405010A0CDABCH
AMP,28982911000001103,HyQvia 20g/200ml solution for infusion and 10ml vials,1405010A0CDACCI
AMP,28983911000001105,HyQvia 30g/300ml solution for infusion and 15ml vials,1405010A0CDADCJ
AMP,28981111000001106,HyQvia 5g/50ml solution for infusion and 2.5ml vials,1405010A0CDAECK
AMP,34485211000001102,Iqymune 2g/20ml solution for infusion vials,1405010A0CEAABX
AMP,34485011000001107,Iqymune 5g/50ml solution for infusion vials,1405010A0CEABBP
AMP,34485711000001109,Iqymune 10g/100ml solution for infusion vials,1405010A0CEACBQ
AMP,34485911000001106,Iqymune 20g/200ml solution for infusion vials,1405010A0CEADBR
AMP,34690411000001106,Cuvitru 1g/5ml solution for injection vials,1405010A0CFAACC
AMP,34690611000001109,Cuvitru 2g/10ml solution for injection vials,1405010A0CFABCD
AMP,34690211000001107,Cuvitru 4g/20ml solution for injection vials,1405010A0CFACCE
AMP,34690911000001103,Cuvitru 8g/40ml solution for injection vials,1405010A0CFADCR
AMP,35379311000001103,Panzyga 2.5g/25ml solution for infusion bottles,1405010A0CGAACU
AMP,35379511000001109,Panzyga 5g/50ml solution for infusion bottles,1405010A0CGABBK
AMP,35379911000001102,Panzyga 10g/100ml solution for infusion bottles,1405010A0CGACBL
AMP,35380411000001105,Panzyga 20g/200ml solution for infusion bottles,1405010A0CGADBY
VMP,333769007,Tetanus immunoglobulin human 250unit solution for injection vials,1405020A0AAABAB
AMP,4953011000001103,Tetanus immunoglobulin human 250unit solution for injection vials,1405020A0AAABAB
VMP,9478811000001102,Tetanus immunoglobulin 250units/1ml solution for injection pre-filled syringes,1405020A0AAACAC
AMP,4122211000001101,Tetabulin 250units/1ml solution for injection pre-filled syringes,1405020A0BCAAAC
AMP,4955911000001103,Liberim T 250unit solution for injection vials,1405020A0BDAAAB
VMP,333774004,Hepatitis B immunoglobulin human 500unit solution for injection vials,1405020B0AAAAAA
AMP,5250811000001105,Hepatitis B immunoglobulin human 500unit solution for injection vials,1405020B0AAAAAA
VMP,333773005,Hepatitis B immunoglobulin human 200unit solution for injection vials,1405020B0AAABAB
AMP,5250511000001107,Hepatitis B immunoglobulin human 200unit solution for injection vials,1405020B0AAABAB
AMP,9051511000001102,Liberim HB 500unit solution for injection vials,1405020B0BBAAAA
VMP,333775003,Varicella immunoglobulin 250mg solution for injection vials,1405020C0AAAAAA
AMP,4984311000001107,Varicella-Zoster immunoglobulin human 250mg solution for injection vials,1405020C0AAAAAA
AMP,9050711000001104,Liberim Z 250mg solution for injection vials,1405020C0BBAAAA
VMP,5002011000001102,Rabies immunoglobulin human 500unit solution for injection vials,1405020D0AAABAB
AMP,4996611000001105,Rabies immunoglobulin human 500unit solution for injection vials,1405020D0AAABAB
VMP,333783009,"Anti-D (RHO) immunoglobulin 1,250units/1ml solution for injection pre-filled syringes",1405030A0AAABAB
AMP,4971911000001102,"Anti-D (RHO) immunoglobulin 1,250units/1ml solution for injection pre-filled syringes",1405030A0AAABAB
VMP,13340711000001104,"Anti-D (RHO) immunoglobulin 1,500unit powder and solvent for solution for injection vials",1405030A0AAAIAI
VMP,8174811000001108,"Anti-D (RHO) immunoglobulin 1,500units/2ml solution for injection pre-filled syringes",1405030A0AAAJAJ
VMP,333784003,Anti-D (RHO) immunoglobulin 250unit solution for injection vials,1405030A0AAAMAM
VMP,333785002,Anti-D (RHO) immunoglobulin 500unit solution for injection vials,1405030A0AAANAN
VMP,333787005,"Anti-D (RHO) immunoglobulin 2,500unit solution for injection vials",1405030A0AAAPAP
VMP,7577811000001104,"Anti-D (RHO) immunoglobulin 5,000unit powder and solvent for solution for injection vials",1405030A0AAAQAQ
VMP,9566111000001107,"Anti-D (RHO) immunoglobulin 1,500unit solution for injection vials",1405030A0AAARAR
AMP,7559711000001102,"Partobulin SDF 1,250units/1ml solution for injection pre-filled syringes",1405030A0BBADAB
AMP,7577611000001103,"WinRho SDF 1,500unit powder and solvent for solution for injection vials",1405030A0BCABAI
AMP,7578011000001106,"WinRho SDF 5,000unit powder and solvent for solution for injection vials",1405030A0BCACAQ
AMP,8173611000001106,"Rhophylac 1,500units/2ml solution for injection pre-filled syringes",1405030A0BDAAAJ
AMP,9048411000001105,Liberim D 500 solution for injection vials,1405030A0BEAAAN
AMP,9048211000001106,Liberim D 250 solution for injection vials,1405030A0BEABAM
AMP,4992311000001104,D-Gam Anti-D immunoglobulin 250unit solution for injection vials,1405030A0BFAAAM
AMP,4992611000001109,D-Gam Anti-D immunoglobulin 500unit solution for injection vials,1405030A0BFABAN
AMP,4993611000001104,"D-Gam Anti-D immunoglobulin 2,500unit solution for injection vials",1405030A0BFACAP
AMP,4993011000001106,"D-Gam Anti-D immunoglobulin 1,500unit solution for injection vials",1405030A0BFADAR
