code,term
1405010A0BLACAN,Vigam Liquid 5g/100ml solution for infusion vials
1405010A0BLADAJ,Vigam-S 2.5g inj bottles
1405010A0BLAEAK,Vigam-S 5g inj bottles
1405010A0BLAFAC,Vigam Liquid 10g/200ml solution for infusion vials
1405010A0BLAGAL,Vigam Liquid 2.5g/50ml solution for infusion vials
1405010A0BM,Flebogamma
1405010A0BMAAAL,Flebogamma 2.5g/50ml solution for infusion vials
1405010A0BMABAN,Flebogamma 5g/100ml solution for infusion vials
1405010A0BMACAC,Flebogamma 10g/200ml solution for infusion vials
1405010A0BMADAA,Flebogamma 500mg/10ml solution for infusion vials
1405010A0BN,Octagam
1405010A0BNAAAC,Octagam 10g/200ml solution for infusion vials
1405010A0BNABAN,Octagam 5g/100ml solution for infusion vials
1405010A0BNACAL,Octagam 2.5g/50ml solution for infusion vials
1405010A0BNADBK,Octagam 10% 5g/50ml solution for infusion bottles
1405010A0BNAEBL,Octagam 10% 10g/100ml solution for infusion bottles
1405010A0BNAFBX,Octagam 10% 2g/20ml solution for infusion vials
1405010A0BNAGBY,Octagam 10% 20g/200ml solution for infusion bottles
1405010A0BNAHBZ,Octagam 5% 10g/200ml solution for infusion bottles
1405010A0BNAICA,Octagam 5% 2.5g/50ml solution for infusion bottles
1405010A0BNAJCB,Octagam 5% 5g/100ml solution for infusion bottles
1405010A0BP,Subcuvia
1405010A0BPAABE,Subcuvia 800mg/5ml solution for injection vials
1405010A0BPABAF,Subcuvia 1.6g/10ml solution for injection vials
1405010A0BQ,Subgam
1405010A0BQAAAE,Subgam 750mg/4.6875ml solution for injection vials
1405010A0BQABBJ,Subgam 1.5g/9.375ml solution for injection vials
1405010A0BQACCV,Subgam 1g/6.25ml solution for injection vials
1405010A0BQADCW,Subgam 2g/12.5ml solution for injection vials
1405010A0BQAECX,Subgam 4g/25ml solution for injection vials
1405010A0BR,Liberim IM
1405010A0BRAABG,Liberim IM 250mg/1.67ml solution for injection vials
1405010A0BS,Vivaglobin
1405010A0BSAAAF,Vivaglobin 1.6g/10ml solution for injection vials
1405010A0BSABBM,Vivaglobin 480mg/3ml solution for injection vials
1405010A0BSACBN,Vivaglobin 3.2g/20ml solution for injection vials
1405010A0BT,Privigen
1405010A0BTAABP,Privigen 5g/50ml solution for infusion vials
1405010A0BTABBQ,Privigen 10g/100ml solution for infusion vials
1405010A0BTACBR,Privigen 20g/200ml solution for infusion vials
1405010A0BTADBS,Privigen 2.5g/25ml solution for infusion vials
1405010A0BU,Flebogamma DIF
1405010A0BUAAAA,Flebogamma DIF 500mg/10ml solution for infusion vials
1405010A0BUABAL,Flebogamma DIF 2.5g/50ml solution for infusion vials
1405010A0BUACAN,Flebogamma DIF 5g/100ml solution for infusion vials
1405010A0BUADAC,Flebogamma DIF 10g/200ml solution for infusion vials
1405010A0BUAEBT,Flebogamma DIF 20g/400ml solution for infusion vials
1405010A0BUAFBQ,Flebogamma DIF 10g/100ml solution for infusion vials
1405010A0BUAGBR,Flebogamma DIF 20g/200ml solution for infusion vials
1405010A0BUAHBP,Flebogamma DIF 5g/50ml solution for infusion vials
1405010A0BV,Kiovig
1405010A0BVAABU,Kiovig 1g/10ml solution for infusion vials
1405010A0BVABBS,Kiovig 2.5g/25ml solution for infusion vials
1405010A0BVACBP,Kiovig 5g/50ml solution for infusion vials
1405010A0BVADBQ,Kiovig 10g/100ml solution for infusion vials
1405010A0BVAEBR,Kiovig 20g/200ml solution for infusion vials
1405010A0BVAFCQ,Kiovig 30g/300ml solution for infusion vials
1405010A0BW,Gammaplex
1405010A0BWAAAL,Gammaplex 2.5g/50ml solution for infusion vials
1405010A0BWABAN,Gammaplex 5g/100ml solution for infusion vials
1405010A0BWACAC,Gammaplex 10g/200ml solution for infusion vials
1405010A0BWADBT,Gammaplex 20g/400ml solution for infusion vials
1405010A0BWAEBK,Gammaplex 10% 5g/50ml solution for infusion bottles
1405010A0BWAFBL,Gammaplex 10% 10g/100ml solution for infusion bottles
1405010A0BWAGBY,Gammaplex 10% 20g/200ml solution for infusion bottles
1405010A0BWAHBQ,Gammaplex 10g/100ml solution for infusion vials
1405010A0BWAIBR,Gammaplex 20g/200ml solution for infusion vials
1405010A0BWAJBP,Gammaplex 5g/50ml solution for infusion vials
1405010A0BX,Gammanorm
1405010A0BXAABV,Gammanorm 1.65g/10ml solution for injection vials
1405010A0BXABBW,Gammanorm 3.3g/20ml solution for injection vials
1405010A0BXACCL,Gammanorm 1g/6ml solution for injection vials
1405010A0BXADCM,Gammanorm 2g/12ml solution for injection vials
1405010A0BXAECN,Gammanorm 4g/24ml solution for injection vials
1405010A0BXAFCP,Gammanorm 8g/48ml solution for injection vials
1405010A0BY,Gamunex
1405010A0BYAABP,Gamunex 10% 5g/50ml solution for infusion vials
1405010A0BYABBQ,Gamunex 10% 10g/100ml solution for infusion vials
1405010A0BYACBR,Gamunex 10% 20g/200ml solution for infusion vials
1405010A0BYADBU,Gamunex 10% 1g/10ml solution for infusion vials
1405010A0BZ,Hizentra
1405010A0BZAACC,Hizentra 1g/5ml solution for infusion vials
1405010A0BZABCD,Hizentra 2g/10ml solution for infusion vials
1405010A0BZACCE,Hizentra 4g/20ml solution for infusion vials
1405010A0BZADCS,Hizentra 1g/5ml solution for injection pre-filled syringes
1405010A0BZAECT,Hizentra 2g/10ml solution for injection pre-filled syringes
1405010A0CB,Intratect
1405010A0CBAACF,Intratect 1g/20ml solution for infusion vials
1405010A0CBABAL,Intratect 2.5g/50ml solution for infusion vials
1405010A0CBACAN,Intratect 5g/100ml solution for infusion vials
1405010A0CBADAC,Intratect 10g/200ml solution for infusion vials
1405010A0CBAEBU,Intratect 1g/10ml solution for infusion vials
1405010A0CBAFBP,Intratect 5g/50ml solution for infusion vials
1405010A0CBAGBQ,Intratect 10g/100ml solution for infusion vials
1405010A0CBAHBR,Intratect 20g/200ml solution for infusion vials
1405010A0CC,Aragam
1405010A0CCAAAL,Aragam 2.5g/50ml solution for infusion vials
1405010A0CCABAN,Aragam 5g/100ml solution for infusion vials
1405010A0CCACAC,Aragam 10g/200ml solution for infusion vials
1405010A0CCADBT,Aragam 20g/400ml solution for infusion vials
1405010A0CD,HyQvia
1405010A0CDAACG,HyQvia 10g/100ml solution for infusion and 5ml vials
1405010A0CDABCH,HyQvia 2.5g/25ml solution for infusion and 1.25ml vials
1405010A0CDACCI,HyQvia 20g/200ml solution for infusion and 10ml vials
1405010A0CDADCJ,HyQvia 30g/300ml solution for infusion and 15ml vials
1405010A0CDAECK,HyQvia 5g/50ml solution for infusion and 2.5ml vials
1405010A0CE,Iqymune
1405010A0CEAABX,Iqymune 2g/20ml solution for infusion vials
1405010A0CEABBP,Iqymune 5g/50ml solution for infusion vials
1405010A0CEACBQ,Iqymune 10g/100ml solution for infusion vials
1405010A0CEADBR,Iqymune 20g/200ml solution for infusion vials
1405010A0CF,Cuvitru
1405010A0CFAACC,Cuvitru 1g/5ml solution for injection vials
1405010A0CFABCD,Cuvitru 2g/10ml solution for injection vials
1405010A0CFACCE,Cuvitru 4g/20ml solution for injection vials
1405010A0CFADCR,Cuvitru 8g/40ml solution for injection vials
1405010A0CG,Panzyga
1405010A0CGAACU,Panzyga 2.5g/25ml solution for infusion bottles
1405010A0CGABBK,Panzyga 5g/50ml solution for infusion bottles
1405010A0CGACBL,Panzyga 10g/100ml solution for infusion bottles
1405010A0CGADBY,Panzyga 20g/200ml solution for infusion bottles
140502,Disease-specific immunoglobulins
1405020,Disease-specific immunoglobulins
1405020A0,Tetanus immunoglobulin
1405020A0AA,Tetanus immunoglobulin
1405020A0AAABAB,Tetanus immunoglobulin human 250unit inj vials
1405020A0AAACAC,Tetanus immunoglobulin 250units/1ml inj pre-filled syringes
1405020A0BC,Tetabulin
1405020A0BCAAAC,Tetabulin 250units/1ml inj pre-filled syringes
1405020A0BD,Liberim T
1405020A0BDAAAB,Liberim T 250unit solution for injection vials
1405020B0,Hepatitis B immunoglobulin
1405020B0AA,Hepatitis B Immunoglobulin
1405020B0AAAAAA,Hepatitis B immunoglobulin human 500unit inj vials
1405020B0AAABAB,Hepatitis B immunoglobulin human 200unit inj vials
1405020B0BB,Liberim HB
1405020B0BBAAAA,Liberim HB 500unit solution for injection vials
1405020C0,Varicella-zoster immunoglobulin
1405020C0AA,Human anti varicella-zoster
1405020C0AAAAAA,Varicella immunoglobulin 250mg solution for injection vials
1405020C0BB,Liberim Z
1405020C0BBAAAA,Liberim Z 250mg solution for injection vials
1405020D0,Rabies immunoglobulin
1405020D0AA,Rabies immunoglobulin
1405020D0AAABAB,Rabies immunoglobulin human 500unit inj vials
140503,Anti-D (Rho) immunoglobulin
1405030,Anti-D (Rho) immunoglobulin
1405030A0,Anti-D (Rh-) immunoglobulin
1405030A0AA,Anti-D (RHO) immunoglobulin
1405030A0AAABAB,"Anti-D (RHO) immunoglobulin 1,250units/1ml inj pfs"
1405030A0AAAIAI,"Anti-D (RHO) immunoglobulin 1,500unit pdr & solv inj vials"
1405030A0AAAJAJ,"Anti-D (RHO) immunoglobulin 1,500units/2ml inj pfs"
1405030A0AAAMAM,Anti-D (RHO) immunoglobulin 250unit inj vials
1405030A0AAANAN,Anti-D (RHO) immunoglobulin 500unit inj vials
1405030A0AAAPAP,"Anti-D (RHO) immunoglobulin 2,500unit inj vials"
1405030A0AAAQAQ,"Anti-D (RHO) immunoglobulin 5,000unit inj vials"
1405030A0AAARAR,"Anti-D (RHO) immunoglobulin 1,500unit soln for inj vials"
1405030A0BB,Partobulin
1405030A0BBADAB,"Partobulin SDF 1,250units/1ml inj pre-filled syringes"
1405030A0BC,WinRho
1405030A0BCABAI,"WinRho SDF 1,500unit inj vials"
1405030A0BCACAQ,"WinRho SDF 5,000unit inj vials"
1405030A0BD,Rhophylac
1405030A0BDAAAJ,"Rhophylac 1,500units/2ml inj pre-filled syringes"
1405030A0BE,Liberim D
1405030A0BEAAAN,Liberim D 500 solution for injection vials
1405030A0BEABAM,Liberim D 250 solution for injection vials
1405030A0BF,D-Gam
1405030A0BFAAAM,D-Gam Anti-D immunoglobulin 250unit inj vials
1405030A0BFABAN,D-Gam Anti-D immunoglobulin 500unit inj vials
1405030A0BFACAP,"D-Gam Anti-D immunoglobulin 2,500unit inj vials"
1405030A0BFADAR,"D-Gam Anti-D immunoglobulin 1,500unit inj vials"
