code,term
1304000D0BCABBD,Diprosalic 0.05%/2% scalp application
1304000D0BD,Lotriderm
1304000D0BDABCA,Lotriderm cream
1304000F0,Betamethasone valerate
1304000F0AA,Betamethasone valerate (Topical)
1304000F0AAAAAA,Betamethasone valerate 0.1% cream
1304000F0AAABAB,Betamethasone valerate 0.025% cream
1304000F0AABABA,Betamethasone valerate 0.1% ointment
1304000F0AABBBB,Betamethasone valerate 0.025% ointment
1304000F0AABCBC,Betamethasone valerate 0.1% lotion
1304000F0AABDBD,Betamethasone valerate 0.1% scalp application
1304000F0AABFBF,Betamethasone 0.1% foam
1304000F0AACACA,Betamethasone valerate 0.1% / Clioquinol 3% cream
1304000F0AACBCB,Betamethasone valerate 0.1% / Neomycin 0.5% cream
1304000F0AACCCC,Betamethasone valerate 0.1% / Fusidic acid 2% cream
1304000F0AACDCD,Betamethasone valerate 0.1% / Clioquinol 3% ointment
1304000F0AACECE,Betamethasone valerate 0.1% / Neomycin 0.5% ointment
1304000F0AACNCN,Betamethasone valerate 0.1% oint 50% in Emulsifying oint
1304000F0AACPCP,Betamethasone valerate 0.1% cream 10% in Aqueous cream
1304000F0AACRCR,Coal tar soln 10% in Betamethasone valerate 0.025% oint
1304000F0AACSCS,Betamethasone valerate 0.1% ointment 25% in Coal tar paste
1304000F0AACTCT,Betamethasone valerate 0.1% oint 5% in White soft paraffin
1304000F0AACUCU,Betamethasone valerate 0.1% cream 10% in White soft paraffin
1304000F0AACXCX,Betamethasone valerate 0.1% oint 20% in Emulsifying oint
1304000F0AACZCZ,Betamethasone valerate 0.1% oint 50% in White soft paraffin
1304000F0AADADA,Betamethasone valerate 0.1% ointment 50% in Hydrous ointment
1304000F0AADBDB,Betamethasone valerate 0.1% oint 10% in White soft paraffin
1304000F0AADEDE,Coal tar solution 6% in Betamethasone valerate 0.1% ointment
1304000F0AADFDF,Betamethasone valerate 0.1% oint 10% in Emulsifying oint
1304000F0AADGDG,Coal tar solution 5% in Betamethasone valerate 0.1% ointment
1304000F0AADHDH,Coal tar soln 15% in Betamethasone valerate 0.025% oint
1304000F0AADIDI,Betamethasone valerate 0.1% cream 75% in Aqueous cream
1304000F0AADKDK,Betamethasone valerate 0.1% oint 30% in White soft paraffin
1304000F0AADLDL,Betamethasone valerate 0.1% cream 20% in Aqueous cream
1304000F0AADMDM,Coal tar soln 10% in Betamethasone valerate 0.1% oint
1304000F0AADNDN,Betamethasone valerate 0.1% oint 25% in White soft paraffin
1304000F0AADPDP,Betamethasone valerate 0.1% 30% in Cetomacrogol (Formula A)
1304000F0AADQDQ,Betamethasone valerate 0.1% cream 5% in Aqueous cream
1304000F0AADRDR,Betamethasone valerate 0.1% cream 50% in Buffered cream
1304000F0AADSDS,Betamethasone valerate 0.1% cream 30% in Aqueous cream
1304000F0AADVDV,Betamethasone valerate 0.1% oint 33% in White soft paraffin
1304000F0AADWDW,Betamethasone valerate 2.25mg medicated plasters
1304000F0AADXDX,Betamethasone valerate 0.1% oint 20% in White soft paraffin
1304000F0AADYDY,Betamethasone valerate 0.1% oint 40% in White soft paraffin
1304000F0AADZDZ,Betamethasone valerate 0.1% oint 50% in Yellow soft paraffin
1304000F0AAEAEA,Coal tar 5%/Betamethasone valerate 0.025% 5% in WSP
1304000F0AAEBEB,Betamethasone valerate 0.025% oint 10% in WSP
1304000F0AAECEC,Coal tar soln 5% in Betamethasone valerate 0.025% oint
1304000F0AAEDED,Salicylic acid 5% in Betamethasone valerate 0.1% ointment
1304000F0AAEEEE,Coal tar solution 3% in Betamethasone valerate 0.025% oint
1304000F0AAEFEF,Coal tar 5% / Salicylic acid 2% in Betameth val 0.025% oint
1304000F0AAEGEG,Betamethasone valerate 0.025% ointment 50% in Coal tar paste
1304000F0AAEHEH,Betamethasone valerate 0.1% ointment 50% in Coal tar paste
1304000F0AAEIEI,Betamethasone valerate 0.025% oint 50% in WSP
1304000F0AAEJEJ,Betamethasone valerate 0.1% cream 50% in Coal tar paste
1304000F0AAEKEK,Coal tar 5% in Betamethasone valerate 0.025% ointment
1304000F0AAELEL,Betamethasone valerate 0.1% crm 10% in Gen Unguentum M crm
1304000F0AAEMEM,Betamethasone valerate 0.1% oint 25%/Ichthammol 1% in YSP
1304000F0AAENEN,Betamethasone valerate 0.1% oint 25%/Coal tar soln 6% in WSP
1304000F0AAEPEP,Coal tar solution 5% in Betamethasone valerate 0.025% cream
1304000F0AAEQEQ,Betamethasone valerate 0.1% cream 25% in Coal tar paste
1304000F0AAERER,Coal tar solution 10% in Betamethasone valerate 0.1% cream
1304000F0AAESES,Betamethasone valerate 0.1% oint 25%/Coal tar soln 5% in WSP
1304000F0AAETET,Coal tar 10% in Betamethasone valerate 0.025% ointment
1304000F0AAEUEU,Betamethasone valerate 0.1% oint 20% in Gen Unguentum M crm
1304000F0AAEVEV,Betamethasone valerate 0.1% crm 50% in Gen Unguentum M crm
1304000F0AAEWEW,Coal tar 5% in Betamethasone valerate 0.1% ointment
1304000F0AAEYEY,Coal tar 15% in Betamethasone valerate 0.025% ointment
1304000F0AAEZEZ,Coal tar solution 10% in Betamethasone valerate 0.025% cream
1304000F0AAFAFA,Coal tar 2% in Betamethasone valerate 0.1% cream
1304000F0AAFBFB,Coal tar 2% in Betamethasone valerate 0.1% ointment
1304000F0AAFCFC,Coal tar solution 20% in Betamethasone valerate 0.1% cream
1304000F0AAFDFD,Betameth val 0.1% oint 25%/Coal tar soln 5% in Unguen M crm
1304000F0AAFEFE,Salicylic acid 2% in Betamethasone valerate 0.1% ointment
1304000F0AAFFFF,Coal tar solution 2% in Betamethasone valerate 0.1% ointment
1304000F0AAFGFG,Betamethasone valerate 0.1% oint 25% in Emulsifying oint
1304000F0AAFHFH,Betamethasone valerate 0.1% cream 50% in Aqueous cream
1304000F0AAFIFI,Betamethasone valerate 0.1% oint 30%/Coal tar soln 5% in YSP
1304000F0AAFJFJ,Betamethasone valerate 0.1% oint 25% in Gen Unguentum M crm
1304000F0AAFKFK,Betameth val 0.1% crm 25% / Coal tar soln 5% in Unguen M crm
1304000F0AAFLFL,Betameth val 0.1% crm 25% /Coal tar soln 10% in Unguen M crm
1304000F0AAFMFM,Coal tar soln 25% in Betamethasone valerate 0.1% ointment
1304000F0AAFNFN,Coal tar solution 6% in Betamethasone valerate 0.025% cream
1304000F0AAFPFP,Betamethasone valerate 0.1% crm 25% in Yellow soft paraffin
1304000F0AAFQFQ,Betamethasone valerate 0.1% oint 12.5% in WSP
1304000F0AAFRFR,Betamethasone valerate 0.1% ointment 50% in Aqueous cream
1304000F0AAFSFS,Betamethasone valerate 0.1% oint 50% in Gen Unguentum M crm
1304000F0BB,Betnovate (Topical)
1304000F0BBAAAA,Betnovate 0.1% cream
1304000F0BBADAB,Betnovate RD 0.025% cream
1304000F0BBAEBA,Betnovate 0.1% ointment
1304000F0BBAHBB,Betnovate RD 0.025% ointment
1304000F0BBAIBC,Betnovate 0.1% lotion
1304000F0BBAJBD,Betnovate 0.1% scalp application
1304000F0BBAKCA,Betnovate-C cream
1304000F0BBALCB,Betnovate-N cream
1304000F0BBAMCD,Betnovate-C ointment
1304000F0BBANCE,Betnovate-N ointment
1304000F0BC,Fucibet
1304000F0BCABCC,Fucibet cream
1304000F0BCACCC,Fucibet Lipid cream
1304000F0BD,Betacap
1304000F0BDAABD,Betacap 0.1% scalp application
1304000F0BE,Bettamousse
1304000F0BEAABF,Bettamousse 0.1% cutaneous foam
1304000F0BF,Betesil
1304000F0BFAADW,Betesil 2.25mg medicated plasters (Genus)
1304000F0BFABDW,Betesil 2.25mg medicated plasters
1304000F0BG,Audavate
1304000F0BGAABB,Audavate RD 0.025% ointment
1304000F0BGABBA,Audavate 0.1% ointment
1304000F0BGACAB,Audavate RD 0.025% cream
1304000F0BGADAA,Audavate 0.1% cream
1304000F0BH,Xemacort
1304000F0BHAACC,Xemacort 20mg/g / 1mg/g cream
1304000G0,Clobetasol propionate
1304000G0AA,Clobetasol propionate
1304000G0AAAAAA,Clobetasol 0.05% cream
1304000G0AABABA,Clobetasol 0.05% ointment
1304000G0AABBBB,Clobetasol 0.05% scalp application
1304000G0AACACA,"Clobetasol 500microg/Neomycin 5mg/Nystatin 100,000unit/g crm"
1304000G0AACBCB,"Clobetasol 500microg/Neomycin 5mg/Nystatin 100,000u/g oint"
1304000G0AACCCC,Clobetasol 500micrograms/g foam
1304000G0AACDCD,Clobetasol 500micrograms/g shampoo
1304000G0AACGCG,Clobetasol 0.05% ointment 50% in White soft paraffin
1304000G0AACHCH,Coal tar solution 5% in Clobetasol 0.05% cream
1304000G0AACICI,Coal tar solution 5% in Clobetasol 0.05% ointment
1304000G0AACJCJ,Clobetasol 0.05% ointment 10% in White soft paraffin
1304000G0AACKCK,Clobetasol 0.05% ointment 25% in White soft paraffin
1304000G0AACLCL,Salicylic acid 15% in Clobetasol 0.05% ointment
1304000G0AACMCM,Clobetasol 0.05% ointment 10% in Generic Unguentum M cream
1304000G0AACNCN,Salicylic acid 50% in Clobetasol 0.05% ointment
1304000G0AACPCP,Clobetasol 0.05% ointment 20% in White soft paraffin
1304000G0AACQCQ,Clobetasol 0.05% cream 25% in White soft paraffin
1304000G0AACRCR,Clobetasol 0.05% cream 50% in White soft paraffin
1304000G0AACSCS,Clobetasol 0.05% ointment 30% in White soft paraffin
1304000G0AACTCT,Coal tar solution 6% in Clobetasol 0.05% cream
1304000G0AACUCU,Coal tar 3% / Salicylic acid 2% in Clobetasol 0.05% ointment
1304000G0AACVCV,Salicylic acid 10% in Clobetasol 0.05% ointment
1304000G0AACWCW,Propylene glycol 50% in Clobetasol 0.05% ointment
1304000G0AACXCX,Clobetasol 0.05% cream 30% in Aqueous cream
1304000G0AACYCY,Coal tar solution 10% in Clobetasol 0.05% ointment
1304000G0AACZCZ,Clobetasol 0.05% cream 10% in Generic Unguentum M cream
1304000G0AADADA,Clobetasol 0.05% cream 50% in Generic Unguentum M cream
1304000G0AADBDB,Propylene glycol 40% in Clobetasol 0.05% ointment
1304000G0AADCDC,Salicylic acid 5% in Clobetasol 0.05% cream
1304000G0AADDDD,Coal tar solution 10% in Clobetasol 0.05% cream
1304000G0AADEDE,Clobetasol 0.05% ointment 25% in Generic Unguentum M cream
1304000G0AADFDF,Clobetasol 0.05% oint 25%/Dithranol 0.05% in WSP
1304000G0AADGDG,Clobetasol 0.05% cream 25% in Cetomacrogol cream (Formula A)
1304000G0AADHDH,Clobetasol 0.05% oint 20% in Cetomacrogol crm (Formula A)
1304000G0AADIDI,Clobetasol 0.05% cream 10% in Aqueous cream
1304000G0AADJDJ,Clobetasol 0.05% ointment 50% in Emulsifying ointment
1304000G0AADKDK,Clobetasol 0.05% crm 25%/Propylene glycol 40% in Aqueous crm
1304000G0AADLDL,Coal tar solution 25% in Clobetasol 0.05% ointment
1304000G0AADMDM,Clobet .05% oint 50%/Propylene glycol 48%/Salic acid 2% oint
1304000G0AADNDN,Coal tar 10% in Clobetasol 0.05% ointment
1304000G0AADPDP,Clobet .05% crm 25%/Propylene glycol 40% in Gen Unguen M crm
1304000G0BB,Dermovate
1304000G0BBAAAA,Dermovate 0.05% cream
1304000G0BBABBA,Dermovate 0.05% ointment
1304000G0BBAEBB,Dermovate 0.05% scalp application
1304000G0BBAFCA,Dermovate-NN cream
1304000G0BBAGCB,Dermovate-NN ointment
1304000G0BD,Clarelux
1304000G0BDAACC,Clarelux 500micrograms/g foam
1304000G0BE,Etrivex
1304000G0BEAACD,Etrivex 500micrograms/g shampoo
1304000G0BF,ClobaDerm
1304000G0BFAAAA,ClobaDerm 0.05% cream (Auden McKenzie)
1304000G0BFABBA,ClobaDerm 0.05% ointment (Auden McKenzie)
1304000G0BFACBA,ClobaDerm 0.05% ointment (Accord Healthcare)
1304000G0BFADAA,ClobaDerm 0.05% cream (Accord Healthcare)
1304000H0,Clobetasone butyrate
1304000H0AA,Clobetasone butyrate (Topical)
1304000H0AAAAAA,Clobetasone 0.05% cream
1304000H0AABABA,Clobetasone 0.05% ointment
1304000H0AACACA,"Clobet 0.05%/Oxytetracycline 3% /Nystatin 100,000units/g crm"
1304000H0AACECE,Coal tar solution 5% in Clobetasone 0.05% cream
1304000H0AACFCF,Coal tar solution 3% in Clobetasone 0.05% cream
1304000H0AACHCH,Coal tar 5% in Clobetasone 0.05% ointment
1304000H0AACICI,Ichthammol liquid 1% in Clobetasone 0.05% ointment
1304000H0AACJCJ,Coal tar soln 5% / Clobetasone 0.05% crm 15% in Aqueous crm
1304000H0AACKCK,Clobetasone 0.05% ointment 50% in White soft paraffin
1304000H0AACLCL,Clobetasol 0.05% oint 25%/Coal tar soln 5% in WSP
1304000H0AACMCM,Clobetasone 0.05% cream 50% in Aqueous cream
1304000H0AACNCN,Coal tar solution 5% in Clobetasone 0.05% ointment
1304000H0AACPCP,Clobetasone 0.05% cream 50% in White soft paraffin
1304000H0AACQCQ,Coal tar solution 2% in Clobetasone 0.05% ointment
1304000H0AACRCR,Coal tar 12%/Salicylic acid 3% in Clobetasone 0.05%
1304000H0AACSCS,Coal tar solution 3% in Clobetasone 0.05% ointment
1304000H0AACTCT,Coal tar solution 10% in Clobetasone 0.05% ointment
1304000H0AACVCV,"Clobetasone 0.05% / Oxytetracycline 3% / Nystatin 100,000u/g"
1304000H0AACWCW,Coal tar 5% in Clobetasone 0.05% cream
1304000H0BB,Eumovate (Topical)
1304000H0BBAAAA,Eumovate 0.05% cream
1304000H0BBABBA,Eumovate 0.05% ointment
1304000H0BBACAA,Eumovate Eczema and Dermatitis 0.05% cream
1304000H0BC,Trimovate
1304000H0BCABCA,Trimovate cream
1304000H0BD,Clobavate
1304000H0BDAABA,Clobavate 0.05% ointment
1304000J0,Desoximetasone
1304000J0AA,Desoximetasone
1304000J0AAABAB,Desoximetasone 0.05% oily cream
1304000J0AABABA,Salicylic acid 1% / Desoximetasone 0.25% lotion
1304000J0BB,Stiedex
1304000J0BBABAB,Stiedex LP 0.05% oily cream
1304000J0BBACBA,Stiedex lotion
1304000L0,Diflucortolone valerate
1304000L0AA,Diflucortolone valerate
1304000L0AAAAAA,Diflucortolone 0.1% cream
1304000L0AAABAB,Diflucortolone 0.1% oily cream
1304000L0AAACAC,Diflucortolone 0.3% oily cream
1304000L0AABBBB,Diflucortolone 0.1% ointment
1304000L0AABCBC,Diflucortolone 0.3% ointment
1304000L0BB,Nerisone
1304000L0BBAAAA,Nerisone 0.1% cream
1304000L0BBABAB,Nerisone 0.1% oily cream
1304000L0BBACAC,Nerisone Forte 0.3% oily cream
1304000L0BBADBB,Nerisone 0.1% ointment
1304000L0BBAEBC,Nerisone Forte 0.3% ointment
1304000N0,Fluocinolone acetonide
1304000N0AA,Fluocinolone acetonide
1304000N0AAABAB,Fluocinolone acetonide 0.025% cream
1304000N0AAADAD,Fluocinolone acetonide 0.00625% cream
1304000N0AAAEAE,Fluocinolone acetonide 0.0025% cream
1304000N0AABBBB,Fluocinolone acetonide 0.025% ointment
1304000N0AABCBC,Fluocinolone acetonide 0.00625% ointment
1304000N0AABDBD,Fluocinolone acetonide 0.025% gel
1304000N0AACACA,Fluocinolone acetonide 0.025% / Clioquinol 3% cream
1304000N0AACBCB,Fluocinolone acetonide 0.025% / Neomycin 0.5% cream
1304000N0AACCCC,Fluocinolone acetonide 0.025% / Clioquinol 3% ointment
1304000N0AACDCD,Fluocinolone acetonide 0.025% / Neomycin 0.5% ointment
1304000N0BB,Synalar
1304000N0BBAAAB,Synalar 0.025% cream
1304000N0BBADAD,Synalar 1 in 4 Dilution 0.00625% cream
1304000N0BBAEAE,Synalar 1 in 10 Dilution 0.0025% cream
1304000N0BBAGBB,Synalar 0.025% ointment
1304000N0BBAHBC,Synalar 1 in 4 Dilution 0.00625% ointment
1304000N0BBAIBD,Synalar 0.025% gel
1304000N0BBAKCA,Synalar C cream
1304000N0BBALCB,Synalar N cream
1304000N0BBAMCC,Synalar C ointment
1304000N0BBANCD,Synalar N ointment
1304000P0,Fluocinonide
1304000P0AA,Fluocinonide
1304000P0AAAAAA,Fluocinonide 0.05% cream
1304000P0AABABA,Fluocinonide 0.05% ointment
1304000P0AABFBF,Fluocinonide 0.05% ointment 50% in White soft paraffin
1304000P0AABGBG,Fluocinonide 0.05% ointment 25% in White soft paraffin
1304000P0AABHBH,Fluocinonide 0.05% ointment 10% in White soft paraffin
1304000P0AABJBJ,Fluocinonide 0.05% ointment 10% in Emulsifying ointment
1304000P0AABKBK,Fluocinonide 0.05% ointment 30% in Emulsifying ointment
1304000P0AABLBL,Fluocinonide 0.05% ointment 25% in Yellow soft paraffin
1304000P0BB,Metosyn
1304000P0BBAAAA,Metosyn FAPG 0.05% cream
1304000P0BBABBA,Metosyn 0.05% ointment
1304000R0,Fluocortolone
1304000R0AA,Fluocortolone
1304000R0AAABAB,Fluocortolone hexan 0.25%/Fluocortolone pival 0.25% crm
1304000R0AABBBB,Fluocortolone 0.25% / Fluocortolone hexanoate 0.25% ointment
1304000R0BD,Ultralanum
1304000R0BDAAAB,Ultralanum Plain cream
1304000R0BDABBB,Ultralanum Plain ointment
1304000S0,Fluticasone propionate (Topical)
1304000S0AA,Fluticasone propionate (Topical)
1304000S0AAAAAA,Fluticasone 0.05% cream
1304000S0AAABAB,Fluticasone 0.005% ointment
1304000S0BB,Cutivate
1304000S0BBAAAA,Cutivate 0.05% cream
1304000S0BBABAB,Cutivate 0.005% ointment
1304000T0,Fludroxycortide
1304000T0AA,Fludroxycortide
1304000T0AAAAAA,Fludroxycortide 0.0125% cream
1304000T0AABABA,Fludroxycortide 0.0125% ointment
1304000T0AACCCC,Fludroxycortide 4micrograms/square cm tape 7.5cm
1304000T0BB,Haelan
1304000T0BBAAAA,Haelan 0.0125% cream
1304000T0BBACBA,Haelan 0.0125% ointment
1304000T0BBAGCC,Haelan 4micrograms/square cm tape 7.5cm
1304000U0,Halcinonide
1304000U0AA,Halcinonide
1304000U0AAAAAA,Halcinonide 0.1% cream
1304000U0BB,Halciderm
1304000U0BBAAAA,Halciderm Topical 0.1% cream
1304000V0,Hydrocortisone
1304000V0AA,Hydrocortisone (Topical)
1304000V0AAACAC,Hydrocortisone 0.5% cream
1304000V0AAADAD,Hydrocortisone 1% cream
1304000V0AAAFAF,Hydrocortisone 2.5% cream
1304000V0AAAJAJ,Hydrocortisone 0.25% / Crotamiton 10% cream
1304000V0AAANAN,Hydrocortisone 1% / Urea 10% cream
1304000V0AAAPAP,Generic Calmurid HC cream
1304000V0AAAWAW,Hydrocortisone 0.1% cream
1304000V0AABBBB,Hydrocortisone 0.5% ointment
1304000V0AABCBC,Hydrocortisone 1% ointment
1304000V0AABDBD,Hydrocortisone 2.5% ointment
1304000V0AABRBR,Hydrocortisone 1% lotion
1304000V0AACACA,Clioquinol 3% / Hydrocortisone 1% cream
1304000V0AACBCB,Generic Timodine cream
1304000V0AACCCC,Generic Terra-Cortril Nystatin cream
1304000V0AACECE,Hydrocort 1% / Potassium hydroxyquinoline sulfate 0.5% crm
1304000V0AACFCF,"Nystatin 100,000units/g/Chlorhex Hcl 1% / Hydrocort 0.5% crm"
1304000V0AACGCG,Econazole 1% / Hydrocortisone 1% cream
1304000V0AACHCH,Hydrocortisone 1% / Miconazole 2% cream
1304000V0AACICI,Hydrocortisone 1% / Clotrimazole 1% cream
1304000V0AACKCK,Hydrocortisone 1% / Neomycin 0.5% cream
1304000V0AACLCL,Hydrocortisone 1% / Clioquinol 3% ointment
1304000V0AACMCM,Oxytetracycline 3% / Hydrocortisone 1% ointment
1304000V0AACNCN,"Nystatin 100,000u/g / Chlorhex acetate 1%/ Hydrocort 1% oint"
1304000V0AACRCR,Generic Gregoderm ointment
1304000V0AACSCS,Hydrocortisone 1% / Miconazole 2% ointment
1304000V0AAEEEE,Hydrocortisone 1% in White soft paraffin
1304000V0AAEJEJ,Hydrocortisone 2.5% in White soft paraffin
1304000V0AAELEL,Ichthammol 2% in Hydrocortisone 1% ointment
1304000V0AAEMEM,Ichthammol 5% in Hydrocortisone 1% ointment
1304000V0AAENEN,Hydrocortisone 2% lotion
1304000V0AAEPEP,Salicylic acid 2% / Sulfur 2% in Hydrocortisone 1% cream
1304000V0AAEQEQ,Sulfur 2% in Hydrocortisone 0.5% cream
1304000V0AAERER,Hydrocortisone 0.5% / Salicylic acid 0.25% in Aqueous cream
1304000V0AAESES,Hydrocortisone 1%/Salicylic acid 1%/Sulfur 1% in Aqueous crm
1304000V0AAETET,Sulfur 0.5% in Hydrocortisone 1% cream
1304000V0AAEUEU,Salicylic acid 1% / Sulfur 1% in Hydrocortisone 1% cream
1304000V0AAEVEV,Hydrocortisone 0.5% ointment 50% in White soft paraffin
1304000V0AAEWEW,Ichthammol 1% / Clioquinol 3% in Hydrocortisone 1% ointment
1304000V0AAEXEX,Sulfur 2% in Hydrocortisone 1% ointment
1304000V0AAEYEY,Sulfur 1% in Hydrocortisone 1% cream
1304000V0AAEZEZ,Hydrocortisone 1% cream 50% in Aqueous cream
1304000V0AAFAFA,Hydrocortisone 2% in White soft paraffin
1304000V0AAFBFB,Hydrocortisone 2.5% / Sulfur 1% in Aqueous cream
1304000V0BB,Dioderm
1304000V0BBAAAW,Dioderm 0.1% cream
1304000V0BD,Efcortelan (Topical)
1304000V0BDAAAC,Efcortelan 0.5% cream
1304000V0BDABAD,Efcortelan 1% cream
1304000V0BDACAF,Efcortelan 2.5% cream
1304000V0BDAEBB,Efcortelan 0.5% ointment
1304000V0BDAFBC,Efcortelan 1% ointment
1304000V0BDAGBD,Efcortelan 2.5% ointment
1304000V0BF,Zenoxone
1304000V0BFAAAD,Zenoxone 1% cream
1304000V0BK,Econacort
1304000V0BKABCG,Econacort cream
1304000V0BN,Dermacort
1304000V0BNAAAW,Dermacort hydrocortisone 0.1% cream
1304000V0BQ,Mildison Lipocream
1304000V0BQAAAD,Mildison Lipocream 1% cream
1304000V0BT,Eurax-Hydrocortisone
1304000V0BTAAAJ,Eurax Hydrocortisone cream
1304000V0BTABAJ,Eurax Hc cream
1304000V0BW,Alphaderm
1304000V0BWAAAN,Alphaderm 1%/10% cream
1304000V0BX,Calmurid HC
1304000V0BXAAAP,Calmurid HC cream
1304000V0BZ,Vioform-Hydrocortisone
1304000V0BZABCA,Vioform-Hydrocortisone cream
1304000V0BZACCL,Vioform-Hydrocortisone ointment
1304000V0CB,Timodine
1304000V0CBABCB,Timodine cream
1304000V0CC,Terra-Cortril (Topical)
1304000V0CCABCC,Terra-Cortril Nystatin cream
1304000V0CCACCM,Terra-Cortril ointment (Pfizer)
1304000V0CCAFCM,Terra-Cortril ointment (Intrapharm)
1304000V0CE,Quinocort
1304000V0CEABCE,Quinocort cream
1304000V0CF,Nystaform-HC
1304000V0CFABCF,Nystaform HC cream
1304000V0CFACCN,Nystaform HC ointment
1304000V0CG,Daktacort
1304000V0CGABCH,Daktacort 2%/1% cream
1304000V0CGACCS,Daktacort ointment
1304000V0CH,Canesten (hydrocortisone)
1304000V0CHABCI,Canesten HC cream
1304000V0CHACCI,Canesten Hydrocortisone cream
1304000V0CL,Gregoderm
1304000V0CLABCR,Gregoderm ointment
1304000V0CR,Daktacort hydrocortisone
1304000V0CRAACH,Daktacort Hydrocortisone cream
1304000V0CT,Exe-Cort
1304000V0CTAAAD,Exe-Cort Hydrocortisone 1% cream
1304000V0CU,Derma Care Hydrocortisone
1304000V0CUAAAD,Derma Care Hydrocortisone 1% cream
1304000V0CV,Hydromol
1304000V0CVAAAN,Hydromol HC Intensive cream
1304000V0CW,Galpharm (Hydrocortisone)
1304000V0CWAAAD,Hydrocortisone Bite and Sting Relief 1% cream
1304000V0CX,Pinewood (Hydrocortisone)
1304000V0CXAAAD,Pinewood Bites and Stings Relief 1% cream
1304000V0CY,Boots (Hydrocortisone)
1304000V0CYAABC,Boots Derma Care Hydrocortisone 1% ointment
1304000W0,Hydrocortisone butyrate
1304000W0AA,Hydrocortisone butyrate
1304000W0AAAAAA,Hydrocortisone butyrate 0.1% cream
1304000W0AABABA,Hydrocortisone butyrate 0.1% ointment
1304000W0AABBBB,Hydrocortisone butyrate 0.1% scalp lotion
1304000W0AABDBD,Hydrocortisone 0.1% topical emulsion
1304000W0AACACA,Chlorquinaldol 3% / Hydrocortisone butyrate 0.1% cream
1304000W0AACBCB,Chlorquinaldol 3% / Hydrocortisone butyrate 0.1% ointment
1304000W0AACECE,Hydrocortisone butyrate 0.1% oint 10% in Hydrous oint
1304000W0BB,Locoid
1304000W0BBAAAA,Locoid 0.1% cream
1304000W0BBABAA,Locoid 0.1% Lipocream
1304000W0BBACBA,Locoid 0.1% ointment
1304000W0BBADBB,Locoid 0.1% scalp lotion
1304000W0BBAECA,Locoid C cream
1304000W0BBAFCB,Locoid C ointment
1304000W0BBAGBD,Locoid Crelo 0.1% topical emulsion
1304000X0,Hydrocortisone acetate
1304000X0AA,Hydrocortisone acetate (Topical)
1304000X0AAAAAA,Hydrocortisone acetate 1% cream
1304000X0AABABA,Hydrocortisone acetate 1% ointment
1304000X0AACBCB,Hydrocortisone acetate 1% / Fusidic acid 2% cream
1304000X0AACGCG,Hydrocortisone acetate 1% / Sodium fusidate 2% ointment
1304000X0BE,Lanacort
1304000X0BEAAAA,Lanacort 1% cream
1304000X0BEABBA,Lanacort 1% ointment
1304000X0BH,Fucidin H
1304000X0BHABCB,Fucidin H cream
1304000X0BHACCG,Fucidin H ointment
1304000X0BM,HC45
1304000X0BMAAAA,Hc45 Hydrocortisone 1% cream
1304000X0BN,Boots Bite and Sting Relief (Hydrocortisone)
1304000X0BNAAAA,Boots Bite and Sting Relief Hydrocortisone 1% cream
1304000Y0,Mometasone furoate
1304000Y0AA,Mometasone furoate (Topical)
1304000Y0AAAAAA,Mometasone 0.1% cream
1304000Y0AABABA,Mometasone 0.1% ointment
1304000Y0AABBBB,Mometasone 0.1% scalp lotion
1304000Y0AABDBD,Mometasone 0.1% ointment 50% in White soft paraffin
1304000Y0AABEBE,Mometasone 0.1% ointment 10% in White soft paraffin
1304000Y0AABFBF,Mometasone 0.1% ointment 25% in White soft paraffin
1304000Y0BB,Elocon
1304000Y0BBAAAA,Elocon 0.1% cream
1304000Y0BBABBA,Elocon 0.1% ointment
1304000Y0BBACBB,Elocon 0.1% scalp lotion
1304000Z0,Triamcinolone acetonide
1304000Z0AA,Triamcinolone acetonide (Topical)
1304000Z0AACECE,Generic Tri-Adcortyl cream
1304000Z0AACICI,Triamcinolone acetonide 0.1% / Chlortetracycline 3.09% oint
1304000Z0AACJCJ,Generic Tri-Adcortyl ointment
1304000Z0BE,Aureocort
1304000Z0BEACCI,Aureocort ointment
1304000Z0BG,Tri-Adcortyl (Topical)
1304000Z0BGABCE,Tri-Adcortyl cream
1304000Z0BGACCJ,Tri-Adcortyl ointment
1305,Preparations for eczema and psoriasis
130501,Preparations for eczema
1305010,Preparations for eczema
130501000,Other eczema preparations
130501000AA,Generic compound preparation BNF 1305010
130501000AAAHAH,Lithium succinate 8% / Zinc sulfate 0.05% ointment
130501000BB,Proprietary compound preparation BNF 1305010
130501000BBAAA0,HealthAid Body Oil
130501000BBAXAH,Efalith ointment
130501000BBBAA0,Elena's Day Cream Special
130501000BBBBA0,Elena's Night Cream Extra
130501000BBBEA0,Elena's Ultimate Body Oil liquid
130501000BBBFA0,Elena's Illumination cream
130501000BBBGA0,Elena's Body lotion
130501000BBBHA0,Elena's Body Lotion with Tea Tree
130501000BBBIA0,Elena's Day Cream Special and Night Cream Extra
130501000BBBJA0,Elena's Trinity soap and shampoo
130501000BBBKA0,Elena's Eureka cream
130501000BBBLA0,Cetaphil Restoraderm skin restoring body wash
130501000BBBMA0,Cetaphil Restoraderm skin restoring moisturiser
1305010AC,Zinc paste and calamine
1305010ACAA,Zinc paste and calamine
